id,lym,epi,fib,inf,x,y,gt,Cell_density,Node_Entropy
0,0.0,0.0,1.0,0.0,1701,62,fibroblast and endothelial,159.9784440023632,0.410116318288409
1,0.0,0.0,1.0,0.0,1745,86,fibroblast and endothelial,110.24486221700367,0.0
2,0.0,0.0,1.0,0.0,1787,88,fibroblast and endothelial,123.3347207419752,0.0
3,0.0,0.0,1.0,0.0,1951,95,fibroblast and endothelial,170.2694458676207,0.0
4,0.0,0.0,1.0,0.0,1986,190,fibroblast and endothelial,163.99739664538757,0.0
5,0.0,0.0,1.0,0.0,1848,222,fibroblast and endothelial,148.94308584015363,0.0
6,0.0,0.0,1.0,0.0,1765,260,fibroblast and endothelial,139.89563410939593,0.0
7,0.0,0.0,1.0,0.0,1701,254,fibroblast and endothelial,158.7210039799487,0.0
8,0.0,0.0,1.0,0.0,1664,379,fibroblast and endothelial,59.659441383542806,0.0
9,0.0,0.0,1.0,0.0,1691,372,fibroblast and endothelial,110.2695678327374,0.0
10,0.0,0.0,1.0,0.0,1888,419,fibroblast and endothelial,207.1815789265294,0.0
11,0.0,0.0,1.0,0.0,1848,586,fibroblast and endothelial,167.91007126317535,0.0
12,0.0,0.0,1.0,0.0,1675,546,fibroblast and endothelial,43.21446147793605,0.0
13,0.0,0.0,1.0,0.0,1677,558,fibroblast and endothelial,31.68383530453825,0.0
14,0.0,0.0,1.0,0.0,1662,562,fibroblast and endothelial,30.669300499685885,0.0
15,0.0,0.0,1.0,0.0,1692,584,fibroblast and endothelial,36.912147797681804,0.0
16,0.0,0.0,1.0,0.0,1695,594,fibroblast and endothelial,32.99501780852977,0.0
17,0.0,0.0,1.0,0.0,1679,625,fibroblast and endothelial,36.90189243743617,0.0
18,0.0,0.0,1.0,0.0,1744,617,fibroblast and endothelial,88.57960196663531,0.0
19,0.0,0.0,1.0,0.0,1830,781,fibroblast and endothelial,136.6299233004457,0.37677016125643675
20,0.0,0.0,1.0,0.0,1850,784,fibroblast and endothelial,126.8742109597496,0.0
21,0.0,0.0,1.0,0.0,1883,874,fibroblast and endothelial,83.03993748830868,0.0
22,0.0,0.0,1.0,0.0,1881,904,fibroblast and endothelial,51.93807449045454,0.0
23,0.0,0.0,1.0,0.0,1917,939,fibroblast and endothelial,109.46011149681841,0.0
24,0.0,0.0,1.0,0.0,1967,938,fibroblast and endothelial,92.2165463298473,0.0
25,0.0,0.0,1.0,0.0,1980,953,fibroblast and endothelial,113.14704683138007,0.0
26,0.0,0.0,1.0,0.0,1753,945,fibroblast and endothelial,76.10151313107718,0.0
27,0.0,0.0,1.0,0.0,1745,929,fibroblast and endothelial,63.778052739207496,0.5004024235381879
28,0.0,0.0,1.0,0.0,1748,1032,fibroblast and endothelial,168.37949359724752,0.0
29,0.0,0.0,1.0,0.0,1783,1115,fibroblast and endothelial,168.94634764143404,0.0
30,0.0,0.0,1.0,0.0,1782,1212,fibroblast and endothelial,162.08986336456476,0.0
31,0.0,0.0,1.0,0.0,1850,1365,fibroblast and endothelial,32.50657244599434,0.0
32,0.0,0.0,1.0,0.0,1894,1359,fibroblast and endothelial,66.62279180764332,0.0
33,0.0,0.0,1.0,0.0,1941,1368,fibroblast and endothelial,70.02460853989388,0.0
34,0.0,0.0,1.0,0.0,1938,1384,fibroblast and endothelial,34.15505024467011,0.0
35,0.0,0.0,1.0,0.0,1945,1406,fibroblast and endothelial,37.07737790174426,0.0
36,0.0,0.0,1.0,0.0,1807,1491,fibroblast and endothelial,99.32773686034288,0.0
37,0.0,0.0,1.0,0.0,1904,1489,fibroblast and endothelial,85.1351566529166,0.0
38,0.0,0.0,1.0,0.0,1924,1541,fibroblast and endothelial,149.79133741114606,0.37677016125643675
39,0.0,0.0,0.0,1.0,1945,1752,inflammatory,210.5679188449072,0.410116318288409
40,0.0,0.0,1.0,0.0,1993,1732,fibroblast and endothelial,173.1891863544347,0.5623351446188083
41,0.0,0.0,1.0,0.0,1965,1995,fibroblast and endothelial,201.51529098953534,0.5004024235381879
42,0.0,0.0,1.0,0.0,1580,1861,fibroblast and endothelial,121.69963194586254,0.0
43,0.0,0.0,1.0,0.0,1436,1915,fibroblast and endothelial,141.97838042307413,0.0
44,0.0,0.0,1.0,0.0,1453,1779,fibroblast and endothelial,150.33914693158508,0.0
45,0.0,0.0,1.0,0.0,1360,1462,fibroblast and endothelial,44.04102538502826,0.0
46,0.0,0.0,1.0,0.0,1380,1477,fibroblast and endothelial,51.797730129254724,0.0
47,0.0,0.0,1.0,0.0,1346,1473,fibroblast and endothelial,36.9563483828908,0.0
48,0.0,0.0,1.0,0.0,1394,1404,fibroblast and endothelial,79.18282909094899,0.0
49,0.0,0.0,1.0,0.0,1422,1409,fibroblast and endothelial,54.80891615239405,0.0
50,0.0,0.0,1.0,0.0,1526,1399,fibroblast and endothelial,88.3981038158514,0.0
51,0.0,0.0,1.0,0.0,1619,1419,fibroblast and endothelial,123.11485309108669,0.410116318288409
52,0.0,0.0,1.0,0.0,1461,1320,fibroblast and endothelial,70.06190284055829,0.0
53,0.0,0.0,1.0,0.0,1465,1348,fibroblast and endothelial,65.65306467376416,0.0
54,0.0,0.0,1.0,0.0,1499,1337,fibroblast and endothelial,42.10218989983763,0.0
55,0.0,0.0,1.0,0.0,1502,1328,fibroblast and endothelial,42.62213847823506,0.0
56,1.0,0.0,0.0,0.0,1584,1266,inflammatory,90.29113795811361,0.37677016125643675
57,0.0,0.0,1.0,0.0,1650,1233,fibroblast and endothelial,110.23880112834502,0.45056120886630463
58,0.0,0.0,1.0,0.0,1593,924,fibroblast and endothelial,115.46318771590435,0.0
59,0.0,0.0,1.0,0.0,1400,794,fibroblast and endothelial,114.15148621820288,0.0
60,0.0,0.0,1.0,0.0,1567,788,fibroblast and endothelial,154.62115232765578,0.34883209584303193
61,0.0,0.0,1.0,0.0,1576,715,fibroblast and endothelial,128.75249942687768,0.0
62,0.0,0.0,1.0,0.0,1363,537,fibroblast and endothelial,98.35716742279115,0.37677016125643675
63,1.0,0.0,0.0,0.0,1422,401,inflammatory,149.84198201822628,0.410116318288409
64,1.0,0.0,0.0,0.0,1429,87,inflammatory,131.98276482662794,0.410116318288409
65,0.0,0.0,1.0,0.0,1524,389,fibroblast and endothelial,129.63415127117972,0.410116318288409
66,0.0,0.0,1.0,0.0,1501,240,fibroblast and endothelial,131.10713549316236,0.0
67,0.0,0.0,1.0,0.0,1554,130,fibroblast and endothelial,99.53951581088987,0.0
68,0.0,0.0,1.0,0.0,1264,211,fibroblast and endothelial,82.39566500768822,0.45056120886630463
69,0.0,0.0,1.0,0.0,1249,284,fibroblast and endothelial,156.0226037776142,0.410116318288409
70,0.0,0.0,1.0,0.0,1342,290,fibroblast and endothelial,136.3190690320758,0.7963116401738131
71,0.0,0.0,1.0,0.0,1065,29,fibroblast and endothelial,181.81092423908655,0.0
72,1.0,0.0,0.0,0.0,1171,495,inflammatory,111.00037460617652,0.410116318288409
73,0.0,0.0,1.0,0.0,1137,535,fibroblast and endothelial,63.8473537981262,0.410116318288409
74,0.0,0.0,1.0,0.0,1139,596,fibroblast and endothelial,52.674421246947986,0.0
75,0.0,0.0,1.0,0.0,1154,564,fibroblast and endothelial,53.6963150283697,0.410116318288409
76,0.0,0.0,1.0,0.0,1184,619,fibroblast and endothelial,52.01858226786111,0.0
77,0.0,0.0,1.0,0.0,1140,655,fibroblast and endothelial,64.76143408580357,0.0
78,0.0,0.0,1.0,0.0,1279,546,fibroblast and endothelial,30.736164974967352,0.0
79,0.0,0.0,1.0,0.0,1304,516,fibroblast and endothelial,126.77737045009683,0.5623351446188083
80,0.0,0.0,1.0,0.0,1308,574,fibroblast and endothelial,35.78312292388781,0.0
81,0.0,0.0,1.0,0.0,1336,581,fibroblast and endothelial,84.52857718749507,0.0
82,0.0,0.0,1.0,0.0,1324,772,fibroblast and endothelial,79.49937401960953,0.45056120886630463
83,1.0,0.0,0.0,0.0,1244,828,lymphocyte,121.85977057757592,0.8675632284814612
84,0.0,0.0,1.0,0.0,1242,680,fibroblast and endothelial,64.00245950673511,0.0
85,0.0,0.0,1.0,0.0,1093,689,fibroblast and endothelial,73.74111326466618,0.0
86,1.0,0.0,0.0,0.0,1042,941,inflammatory,184.72462158403954,0.639031859650177
87,0.0,0.0,1.0,0.0,1307,887,fibroblast and endothelial,157.3396816757153,0.8675632284814612
88,0.0,0.0,1.0,0.0,1063,1321,fibroblast and endothelial,44.47007362169634,0.5004024235381879
89,0.0,0.0,1.0,0.0,1253,1336,fibroblast and endothelial,147.59379811476157,0.0
90,0.0,0.0,1.0,0.0,1195,1421,fibroblast and endothelial,103.87121307317587,0.410116318288409
91,0.0,0.0,1.0,0.0,1321,1362,fibroblast and endothelial,114.6509384819652,0.0
92,0.0,0.0,1.0,0.0,1298,1439,fibroblast and endothelial,77.41059421407924,0.0
93,1.0,0.0,0.0,0.0,1100,1515,inflammatory,92.56880192743036,0.37677016125643675
94,1.0,0.0,0.0,0.0,1119,1788,inflammatory,50.42884373499713,0.5004024235381879
95,0.0,0.0,1.0,0.0,1206,1884,fibroblast and endothelial,92.5584451942055,0.0
96,0.0,0.0,1.0,0.0,1208,1991,fibroblast and endothelial,124.26055294227668,0.0
97,0.0,0.0,1.0,0.0,934,1817,fibroblast and endothelial,132.93750484205063,0.0
98,0.0,0.0,1.0,0.0,950,1880,fibroblast and endothelial,65.92832173353577,0.0
99,0.0,0.0,1.0,0.0,892,1876,fibroblast and endothelial,72.2015179442079,0.0
100,0.0,0.0,1.0,0.0,923,1925,fibroblast and endothelial,137.99470646722207,0.0
101,0.0,0.0,1.0,0.0,769,1912,fibroblast and endothelial,23.083774786716198,0.0
102,0.0,0.0,1.0,0.0,786,1911,fibroblast and endothelial,65.53329863122941,0.0
103,0.0,0.0,1.0,0.0,746,1885,fibroblast and endothelial,24.396998970018306,0.0
104,0.0,0.0,1.0,0.0,752,1861,fibroblast and endothelial,27.755123094625333,0.0
105,0.0,0.0,1.0,0.0,801,1789,fibroblast and endothelial,101.91074738949116,0.0
106,0.0,0.0,1.0,0.0,807,1718,fibroblast and endothelial,115.00878164910912,0.45056120886630463
107,1.0,0.0,0.0,0.0,794,1688,inflammatory,100.65903371931833,0.45056120886630463
108,0.0,0.0,1.0,0.0,781,1633,fibroblast and endothelial,129.50336054111273,0.45056120886630463
109,0.0,0.0,1.0,0.0,783,1505,fibroblast and endothelial,142.02067334948327,0.0
