id,lym,epi,fib,inf,x,y,gt,Cell_density,Node_Entropy
0,0.0,1.0,0.0,0.0,402,80,epithelial,79.31610513108433,0.0
1,0.0,1.0,0.0,0.0,384,139,epithelial,64.75652404970516,0.0
2,0.0,1.0,0.0,0.0,428,147,epithelial,102.86090603955215,0.0
3,0.0,1.0,0.0,0.0,473,119,epithelial,71.70712272495027,0.0
4,0.0,1.0,0.0,0.0,494,82,epithelial,63.87707413328608,0.0
5,0.0,1.0,0.0,0.0,474,26,epithelial,75.64346553891043,0.0
6,0.0,1.0,0.0,0.0,528,90,epithelial,85.67659247833306,0.0
7,0.0,1.0,0.0,0.0,550,11,epithelial,93.36053075785138,0.0
8,0.0,1.0,0.0,0.0,570,56,epithelial,51.6989444567928,0.0
9,0.0,1.0,0.0,0.0,585,11,epithelial,90.17335024963543,0.0
10,0.0,1.0,0.0,0.0,672,40,epithelial,95.73770828538164,0.0
11,0.0,1.0,0.0,0.0,716,134,epithelial,106.97970793752783,0.0
12,0.0,1.0,0.0,0.0,598,186,epithelial,93.86405274044633,0.0
13,0.0,1.0,0.0,0.0,613,92,epithelial,87.19549992522556,0.0
14,0.0,1.0,0.0,0.0,678,166,epithelial,87.77671591929017,0.0
15,0.0,1.0,0.0,0.0,366,225,epithelial,82.18574375552869,0.0
16,0.0,1.0,0.0,0.0,572,205,epithelial,112.85373758528378,0.0
17,0.0,1.0,0.0,0.0,720,256,epithelial,86.02245084749406,0.0
18,0.0,1.0,0.0,0.0,757,241,epithelial,88.76725296841485,0.0
19,0.0,1.0,0.0,0.0,776,8,epithelial,151.55753075044134,0.37677016125643675
20,1.0,0.0,0.0,0.0,804,42,epithelial,87.52135194225657,0.45056120886630463
21,0.0,1.0,0.0,0.0,546,214,epithelial,115.2526784917668,0.0
22,0.0,1.0,0.0,0.0,818,146,epithelial,96.44590353078135,0.0
23,1.0,0.0,0.0,0.0,881,120,epithelial,70.46900305546725,0.45056120886630463
24,1.0,0.0,0.0,0.0,927,153,epithelial,94.91339884625641,0.0
25,0.0,1.0,0.0,0.0,849,103,epithelial,62.840133031982596,0.5004024235381879
26,1.0,0.0,0.0,0.0,888,26,lymphocyte,96.59946739667896,0.410116318288409
27,0.0,1.0,0.0,0.0,954,56,epithelial,82.52692960987643,0.410116318288409
28,0.0,1.0,0.0,0.0,1012,34,epithelial,64.10458619796184,0.0
29,0.0,1.0,0.0,0.0,1014,6,epithelial,100.11621876003774,0.410116318288409
30,0.0,1.0,0.0,0.0,1043,39,epithelial,50.36731230597296,0.0
31,0.0,1.0,0.0,0.0,982,136,epithelial,76.84384325896443,0.0
32,0.0,1.0,0.0,0.0,1044,121,epithelial,68.63637299794138,0.0
33,0.0,1.0,0.0,0.0,1067,57,epithelial,51.49605008889789,0.0
34,0.0,1.0,0.0,0.0,1099,7,epithelial,116.23992579179497,0.0
35,0.0,1.0,0.0,0.0,1126,57,epithelial,55.8154784115748,0.0
36,0.0,1.0,0.0,0.0,1080,96,epithelial,54.95728016122797,0.0
37,0.0,1.0,0.0,0.0,1068,151,epithelial,70.00791957387591,0.0
38,0.0,1.0,0.0,0.0,1005,204,epithelial,75.61415407620845,0.0
39,1.0,0.0,0.0,0.0,850,266,epithelial,91.58422454476772,0.0
40,0.0,1.0,0.0,0.0,918,263,epithelial,71.96663837771706,0.0
41,0.0,1.0,0.0,0.0,992,249,epithelial,61.2550240554982,0.0
42,0.0,1.0,0.0,0.0,1042,214,epithelial,50.51330533223787,0.0
43,0.0,1.0,0.0,0.0,1084,196,epithelial,58.04284679539053,0.0
44,0.0,1.0,0.0,0.0,1153,90,epithelial,72.25878182926868,0.0
45,0.0,1.0,0.0,0.0,1196,110,epithelial,58.00001005851109,0.0
46,0.0,1.0,0.0,0.0,1221,146,epithelial,51.67616673065777,0.0
47,0.0,1.0,0.0,0.0,1154,185,epithelial,83.12296269807332,0.0
48,0.0,1.0,0.0,0.0,1229,181,epithelial,49.77695613120515,0.0
49,0.0,1.0,0.0,0.0,1191,257,epithelial,47.98546220129386,0.0
50,0.0,1.0,0.0,0.0,1213,270,epithelial,40.76319657656118,0.0
51,0.0,1.0,0.0,0.0,1157,271,epithelial,54.77912170899461,0.0
52,0.0,1.0,0.0,0.0,1103,261,epithelial,53.756971918289445,0.0
53,0.0,1.0,0.0,0.0,1060,249,epithelial,47.90442764096196,0.0
54,0.0,1.0,0.0,0.0,1066,281,epithelial,39.807846919860715,0.0
55,0.0,1.0,0.0,0.0,1123,286,epithelial,49.26222078874798,0.0
56,0.0,1.0,0.0,0.0,947,286,epithelial,51.07013596558611,0.0
57,0.0,1.0,0.0,0.0,1172,18,epithelial,58.94132750658016,0.0
58,0.0,1.0,0.0,0.0,1212,17,epithelial,54.746711563647956,0.0
59,0.0,1.0,0.0,0.0,1207,48,epithelial,58.772878622710905,0.0
60,0.0,1.0,0.0,0.0,1246,14,epithelial,69.81922731847911,0.0
61,0.0,1.0,0.0,0.0,1298,45,epithelial,49.87963368443677,0.45056120886630463
62,0.0,1.0,0.0,0.0,1271,77,epithelial,53.23995479138216,0.0
63,0.0,1.0,0.0,0.0,1245,119,epithelial,54.40213332861296,0.0
64,0.0,1.0,0.0,0.0,1291,108,epithelial,54.4317620343452,0.37677016125643675
65,0.0,1.0,0.0,0.0,1343,116,epithelial,50.261541918092256,0.410116318288409
66,0.0,1.0,0.0,0.0,1308,144,epithelial,44.368466925288004,0.0
67,0.0,1.0,0.0,0.0,1281,171,epithelial,50.36128467459821,0.0
68,0.0,1.0,0.0,0.0,1278,197,epithelial,39.61905964359404,0.0
69,0.0,1.0,0.0,0.0,1313,200,epithelial,45.13156321349042,0.0
70,0.0,1.0,0.0,0.0,1224,214,epithelial,54.26812289721288,0.0
71,0.0,1.0,0.0,0.0,1272,225,epithelial,36.12175668359728,0.0
72,1.0,0.0,0.0,0.0,1342,50,lymphocyte,53.311727237144105,0.3250829733914482
73,0.0,1.0,0.0,0.0,1303,6,epithelial,79.5589637364849,0.45056120886630463
74,0.0,1.0,0.0,0.0,1341,3,epithelial,118.85878919183807,0.34883209584303193
75,0.0,1.0,0.0,0.0,1378,16,epithelial,33.008018813898325,0.5004024235381879
76,0.0,1.0,0.0,0.0,1381,31,epithelial,31.290574496571345,0.45056120886630463
77,0.0,1.0,0.0,0.0,1382,55,epithelial,31.47674762242865,0.5004024235381879
78,0.0,1.0,0.0,0.0,1383,84,epithelial,46.80885519925169,0.410116318288409
79,0.0,1.0,0.0,0.0,1414,61,epithelial,43.343123241594924,0.0
80,0.0,1.0,0.0,0.0,1436,64,epithelial,58.60313412709885,0.0
81,0.0,1.0,0.0,0.0,1452,43,epithelial,42.40964356530484,0.0
82,0.0,1.0,0.0,0.0,1429,17,epithelial,34.05925429142608,0.0
83,0.0,1.0,0.0,0.0,1406,16,epithelial,41.103522517621506,0.0
84,0.0,1.0,0.0,0.0,1460,9,epithelial,51.34825457369422,0.0
85,0.0,1.0,0.0,0.0,1493,19,epithelial,29.866436886122614,0.0
86,0.0,1.0,0.0,0.0,1509,30,epithelial,22.834597900755377,0.0
87,0.0,1.0,0.0,0.0,1505,54,epithelial,31.99069309983525,0.0
88,0.0,1.0,0.0,0.0,1500,74,epithelial,40.24771335987109,0.0
89,0.0,1.0,0.0,0.0,1507,100,epithelial,39.77024666814068,0.0
90,0.0,1.0,0.0,0.0,1536,105,epithelial,29.775016411917658,0.0
91,0.0,1.0,0.0,0.0,1531,81,epithelial,33.64593200302165,0.0
92,0.0,1.0,0.0,0.0,1522,47,epithelial,27.931832953429527,0.0
93,0.0,1.0,0.0,0.0,1534,34,epithelial,24.93069016795343,0.0
94,0.0,1.0,0.0,0.0,1520,9,epithelial,32.81437338384352,0.0
95,0.0,1.0,0.0,0.0,1493,7,epithelial,63.854263791423804,0.0
96,0.0,1.0,0.0,0.0,1540,13,epithelial,30.67093677529433,0.0
97,0.0,1.0,0.0,0.0,1540,145,epithelial,28.86041311127107,0.0
98,0.0,1.0,0.0,0.0,1514,123,epithelial,35.588686752117106,0.0
99,0.0,1.0,0.0,0.0,1479,139,epithelial,47.63434755997897,0.0
100,0.0,1.0,0.0,0.0,1423,135,epithelial,57.71930422381747,0.0
101,0.0,1.0,0.0,0.0,1374,127,epithelial,42.855987183000806,0.0
102,0.0,1.0,0.0,0.0,1383,160,epithelial,34.09582814503531,0.0
103,0.0,1.0,0.0,0.0,1342,170,epithelial,48.720691526248665,0.0
104,0.0,1.0,0.0,0.0,1391,170,epithelial,40.147461746023104,0.0
105,0.0,1.0,0.0,0.0,1410,178,epithelial,40.57871211535371,0.0
106,0.0,1.0,0.0,0.0,1408,196,epithelial,24.276732902438567,0.0
107,0.0,1.0,0.0,0.0,1472,174,epithelial,41.19887834905903,0.0
108,0.0,1.0,0.0,0.0,1488,158,epithelial,29.233740680422603,0.0
109,0.0,1.0,0.0,0.0,1502,171,epithelial,24.53977435682716,0.0
110,0.0,1.0,0.0,0.0,1527,166,epithelial,30.191903722334335,0.0
111,0.0,1.0,0.0,0.0,1541,169,epithelial,28.59716359734183,0.0
112,0.0,1.0,0.0,0.0,1510,193,epithelial,32.57340081865547,0.0
113,0.0,1.0,0.0,0.0,1546,204,epithelial,40.692370903362196,0.7963116401738131
114,0.0,1.0,0.0,0.0,1524,219,epithelial,42.77445901343834,0.7963116401738131
115,0.0,1.0,0.0,0.0,1510,234,epithelial,34.803078857397104,0.5982695885852573
116,0.0,1.0,0.0,0.0,1502,219,epithelial,20.435321395696235,0.0
117,0.0,1.0,0.0,0.0,1484,225,epithelial,22.475153175336306,0.0
118,0.0,1.0,0.0,0.0,1464,207,epithelial,33.57343698993473,0.0
119,0.0,1.0,0.0,0.0,1487,211,epithelial,24.75882988230172,0.0
120,0.0,1.0,0.0,0.0,1463,231,epithelial,20.704889920682366,0.0
121,0.0,1.0,0.0,0.0,1443,219,epithelial,21.58483040730153,0.0
122,0.0,1.0,0.0,0.0,1423,212,epithelial,28.440020077551793,0.0
123,0.0,1.0,0.0,0.0,1398,220,epithelial,36.27422413096621,0.0
