id,lym,epi,fib,inf,x,y,gt,Cell_density,Node_Entropy
0,0.0,1.0,0.0,0.0,1912,525,epithelial,94.32929985593192,0.0
1,0.0,1.0,0.0,0.0,1903,604,epithelial,71.25378007879519,0.0
2,0.0,1.0,0.0,0.0,1931,647,epithelial,113.74912678381561,0.0
3,0.0,1.0,0.0,0.0,1860,660,epithelial,61.965676546642456,0.0
4,0.0,1.0,0.0,0.0,1838,584,epithelial,45.60351525398303,0.0
5,0.0,1.0,0.0,0.0,1836,550,epithelial,76.62170096844305,0.0
6,0.0,1.0,0.0,0.0,1813,619,epithelial,42.468724707555296,0.0
7,0.0,1.0,0.0,0.0,1833,621,epithelial,43.5443205335363,0.0
8,0.0,1.0,0.0,0.0,1798,642,epithelial,52.06175566313871,0.410116318288409
9,0.0,1.0,0.0,0.0,1767,636,epithelial,83.28059279190536,0.5982695885852573
10,0.0,1.0,0.0,0.0,1887,689,epithelial,54.5740028669602,0.0
11,0.0,1.0,0.0,0.0,1883,720,epithelial,41.771201032221576,0.0
12,0.0,1.0,0.0,0.0,1863,729,epithelial,51.72829555846537,0.37677016125643675
13,0.0,1.0,0.0,0.0,1843,749,epithelial,38.7656326669733,0.45056120886630463
14,0.0,1.0,0.0,0.0,1809,750,epithelial,43.8742401863501,0.5623351446188083
15,0.0,1.0,0.0,0.0,1782,734,epithelial,39.89093792703735,0.6365141682948128
16,0.0,1.0,0.0,0.0,1815,714,epithelial,49.781020783653716,0.37677016125643675
17,0.0,1.0,0.0,0.0,1934,771,epithelial,92.59347614830463,0.37677016125643675
18,0.0,1.0,0.0,0.0,1940,834,epithelial,66.55909128524254,0.5004024235381879
19,0.0,1.0,0.0,0.0,1923,866,epithelial,58.714666735798666,0.45056120886630463
20,0.0,1.0,0.0,0.0,1828,831,epithelial,47.640049082481205,1.1490596969706202
21,0.0,1.0,0.0,0.0,1795,805,epithelial,43.40541390078511,0.9556998911125343
22,0.0,1.0,0.0,0.0,1828,788,epithelial,35.229197586696856,0.6365141682948128
23,0.0,1.0,0.0,0.0,1715,733,epithelial,58.24862225280288,0.6615632381579821
24,0.0,1.0,0.0,0.0,1713,768,epithelial,39.399008133646355,0.8675632284814612
25,0.0,1.0,0.0,0.0,1731,773,epithelial,34.01293205973375,0.410116318288409
26,0.0,1.0,0.0,0.0,1710,785,epithelial,43.15672305107968,0.9743147528693494
27,0.0,1.0,0.0,0.0,1735,817,epithelial,32.84950793995762,0.8675632284814612
28,0.0,1.0,0.0,0.0,1754,818,epithelial,36.98376709271232,0.9556998911125343
29,0.0,1.0,0.0,0.0,1841,864,epithelial,54.034926095525954,1.242453324894
30,0.0,1.0,0.0,0.0,1858,868,epithelial,58.35505990949944,0.7963116401738131
31,0.0,1.0,0.0,0.0,1920,892,epithelial,57.12709054578829,0.45056120886630463
32,0.0,1.0,0.0,0.0,1929,921,epithelial,67.35380026592169,0.37677016125643675
33,0.0,1.0,0.0,0.0,1952,931,epithelial,35.71688067739015,0.0
34,0.0,1.0,0.0,0.0,1970,957,epithelial,68.24752926809283,0.0
35,0.0,1.0,0.0,0.0,1979,1021,epithelial,90.64804937688238,0.0
36,0.0,1.0,0.0,0.0,1968,1034,epithelial,71.98510323786462,0.5004024235381879
37,0.0,1.0,0.0,0.0,1946,1031,epithelial,40.74690507790275,0.45056120886630463
38,0.0,1.0,0.0,0.0,1926,1031,epithelial,46.13213341060523,0.45056120886630463
39,0.0,1.0,0.0,0.0,1896,1019,epithelial,53.67221496474021,0.0
40,0.0,1.0,0.0,0.0,1874,1004,epithelial,58.43513587753233,0.45056120886630463
41,0.0,1.0,0.0,0.0,1875,1026,epithelial,54.106387743260406,0.0
42,0.0,1.0,0.0,0.0,1804,1014,epithelial,54.785623961886316,0.8675632284814612
43,0.0,1.0,0.0,0.0,1755,1013,epithelial,40.61600508172297,0.6931471805599453
44,0.0,1.0,0.0,0.0,1791,1037,epithelial,55.08017809320022,0.37677016125643675
45,0.0,1.0,0.0,0.0,1705,984,epithelial,28.481648609265484,1.0114042647073518
46,0.0,1.0,0.0,0.0,1741,970,epithelial,38.80300598611801,0.8675632284814612
47,0.0,1.0,0.0,0.0,1684,989,epithelial,32.7568402318943,1.0114042647073516
48,0.0,1.0,0.0,0.0,1664,1007,epithelial,38.25972611119446,1.0114042647073518
49,0.0,1.0,0.0,0.0,1652,1022,epithelial,54.39813722197448,1.0397207708399179
50,0.0,1.0,0.0,0.0,1638,1071,epithelial,46.43874257741481,0.9347698978582792
51,0.0,1.0,0.0,0.0,1646,1106,epithelial,35.57768614416404,0.6829081047004717
52,0.0,1.0,0.0,0.0,1664,1112,epithelial,33.62592898293142,0.45056120886630463
53,0.0,1.0,0.0,0.0,1686,1130,epithelial,35.5396778035773,0.5982695885852573
54,0.0,1.0,0.0,0.0,1714,1092,epithelial,50.6239406960449,0.6931471805599453
55,0.0,1.0,0.0,0.0,1770,1103,epithelial,35.0142504792042,0.0
56,0.0,1.0,0.0,0.0,1798,1087,epithelial,43.81391670267565,0.0
57,0.0,1.0,0.0,0.0,1795,1122,epithelial,26.32003731807655,0.0
58,0.0,1.0,0.0,0.0,1818,1119,epithelial,47.11493885122448,0.0
59,0.0,1.0,0.0,0.0,1841,1102,epithelial,59.86125340236604,0.0
60,0.0,1.0,0.0,0.0,1882,1102,epithelial,49.73129136393422,0.5004024235381879
61,0.0,1.0,0.0,0.0,1888,1152,epithelial,65.68593020620561,0.5623351446188083
62,0.0,1.0,0.0,0.0,1750,1131,epithelial,30.855889569401807,0.410116318288409
63,0.0,1.0,0.0,0.0,1784,1133,epithelial,36.86091158525614,0.0
64,0.0,1.0,0.0,0.0,1742,1098,epithelial,27.604912126874876,0.6365141682948128
65,0.0,1.0,0.0,0.0,1709,1164,epithelial,32.965233724392334,0.45056120886630463
66,0.0,1.0,0.0,0.0,1729,1152,epithelial,39.32231209014515,0.5623351446188083
67,0.0,1.0,0.0,0.0,1765,1154,epithelial,42.215370270475844,0.45056120886630463
68,0.0,1.0,0.0,0.0,1818,1198,epithelial,59.84240444320035,0.5623351446188083
69,0.0,1.0,0.0,0.0,1704,1188,epithelial,36.864462468058704,0.6829081047004717
70,0.0,1.0,0.0,0.0,1755,1239,epithelial,34.744072639340054,0.8486855577264172
71,0.0,1.0,0.0,0.0,1783,1235,epithelial,38.75231474327298,0.6829081047004717
72,0.0,1.0,0.0,0.0,1870,1330,epithelial,43.60962950955128,1.0608569471580214
73,0.0,1.0,0.0,0.0,1817,1255,epithelial,47.05244311823115,0.6931471805599453
74,0.0,1.0,0.0,0.0,1918,1277,epithelial,70.91266431397023,0.6615632381579821
75,0.0,1.0,0.0,0.0,1880,1290,epithelial,59.19797207386288,0.410116318288409
76,0.0,1.0,0.0,0.0,1912,1335,epithelial,38.22115160392576,0.6931471805599453
77,0.0,1.0,0.0,0.0,1980,1229,epithelial,136.60772900936902,0.6931471805599453
78,0.0,1.0,0.0,0.0,1918,1390,epithelial,47.0516343092446,0.5623351446188083
79,0.0,1.0,0.0,0.0,1922,1427,epithelial,49.12838042863651,1.0114042647073518
80,0.0,1.0,0.0,0.0,1946,1463,epithelial,52.08301331994672,1.0114042647073516
81,0.0,1.0,0.0,0.0,1954,1499,epithelial,55.099090556351065,0.8675632284814612
82,0.0,1.0,0.0,0.0,1958,1532,epithelial,39.24340726863653,0.6365141682948128
83,0.0,1.0,0.0,0.0,1942,1591,epithelial,33.676265020638795,0.6829081047004717
84,0.0,1.0,0.0,0.0,1962,1564,epithelial,36.087245868499735,0.45056120886630463
85,0.0,1.0,0.0,0.0,1991,1549,epithelial,76.08136160896262,0.37677016125643675
86,0.0,1.0,0.0,0.0,1958,1601,epithelial,35.5505353705973,0.0
87,0.0,1.0,0.0,0.0,1924,1643,epithelial,33.6384717393985,1.0114042647073516
88,0.0,1.0,0.0,0.0,1949,1624,epithelial,32.90331291372356,0.7963116401738131
89,0.0,1.0,0.0,0.0,1914,1669,epithelial,43.84433290671176,0.9002560512685369
90,0.0,1.0,0.0,0.0,1909,1691,epithelial,33.87472608658572,0.9502705392332347
91,0.0,1.0,0.0,0.0,1921,1707,epithelial,37.27155470136274,0.6365141682948128
92,0.0,1.0,0.0,0.0,1983,1661,epithelial,92.70658907460832,0.7963116401738131
93,0.0,1.0,0.0,0.0,1984,1625,epithelial,43.340808830392895,0.45056120886630463
94,0.0,1.0,0.0,0.0,1979,1782,epithelial,64.98901612253928,0.936888307539016
95,0.0,1.0,0.0,0.0,1961,1758,epithelial,41.23275929277572,1.0114042647073518
96,0.0,1.0,0.0,0.0,1967,1728,epithelial,36.29791857061321,0.5004024235381879
97,0.0,1.0,0.0,0.0,1973,1705,epithelial,52.90832775864622,0.7356219397587946
98,1.0,0.0,0.0,0.0,1753,765,lymphocyte,47.42031750897595,0.410116318288409
99,1.0,0.0,0.0,0.0,1810,798,lymphocyte,30.686128358569267,0.5004024235381879
100,1.0,0.0,0.0,0.0,1856,792,lymphocyte,66.89350283061658,0.34883209584303193
101,1.0,0.0,0.0,0.0,1788,993,lymphocyte,56.720386228461095,0.9649629230074277
102,1.0,0.0,0.0,0.0,1941,1080,lymphocyte,76.37759142827231,0.5297061990576545
