source,target,type,distance,Delta_Entropy,Sorenson_Similarity
2,1,0,37.013511046643494,0.17260924347106865,0.5
2,3,0,23.53720459187964,0.0,0.5
3,1,0,55.02726596879042,0.17260924347106865,0.5
1,0,0,52.3450093132096,0.0,0.5
0,3,0,104.30723848324239,0.17260924347106865,0.25
4,3,0,22.02271554554524,0.19274475702175742,0.2222222222222222
4,2,0,27.80287754891569,0.19274475702175742,0.4444444444444444
0,5,0,119.4026800369238,0.009896437691215176,0.4
1,5,0,108.30050784737807,0.009896437691215176,0.4
2,5,0,119.9208072020865,0.18250568116228383,0.4
5,4,0,135.09256086106296,0.01023907585947359,0.36363636363636365
6,5,0,55.31726674375732,0.6829081047004717,0.4
6,0,0,157.26728839781018,0.6730116670092565,0.25
8,4,0,199.0226117806718,0.2830308622715363,0.36363636363636365
5,8,0,89.19641248391103,0.2727917864120627,0.3333333333333333
8,6,0,75.8946638440411,0.410116318288409,0.4
6,7,0,24.20743687382041,0.0,0.25
7,8,0,65.80273550544841,0.410116318288409,0.4
8,9,0,17.72004514666935,0.410116318288409,0.4
9,7,0,77.82030583337487,0.0,0.5
9,10,0,43.86342439892262,0.37677016125643675,0.36363636363636365
10,8,0,58.463663928973865,0.033346157031972246,0.3076923076923077
4,10,0,228.42942017174582,0.31637701930350853,0.16666666666666666
10,11,0,31.78049716414141,0.37677016125643675,0.2857142857142857
11,9,0,48.76474136094644,0.0,0.18181818181818182
11,7,0,118.86967653695369,0.0,0.18181818181818182
12,11,0,56.568542494923804,0.0,0.26666666666666666
10,12,0,67.06713054842886,0.37677016125643675,0.13333333333333333
13,12,0,191.75505208468434,0.37677016125643675,0.375
10,13,0,215.62931155109686,0.0,0.13333333333333333
15,13,0,57.201398584300364,0.37677016125643675,0.42857142857142855
10,15,0,226.92730113408567,0.37677016125643675,0.0
15,14,0,61.61168720299745,0.0,0.4
14,16,0,24.515301344262525,0.0,0.4
15,16,0,75.29276193632427,0.0,0.3333333333333333
17,16,0,82.3286098510111,0.3250829733914482,0.375
17,15,0,91.02197536858887,0.3250829733914482,0.125
13,17,0,74.51845409024533,0.05168718786498855,0.3333333333333333
16,18,0,37.05401462729781,0.0,0.42857142857142855
18,17,0,66.94027188471824,0.3250829733914482,0.3333333333333333
