id,lym,epi,fib,inf,x,y,gt,Cell_density,Node_Entropy
0,0.0,0.0,0.0,1.0,906,476,lymphocyte,50.65687003420908,0.5982695885852573
1,0.0,0.0,0.0,1.0,986,309,lymphocyte,70.62024327147842,0.6615632381579821
2,0.0,0.0,0.0,1.0,935,438,lymphocyte,48.50833249457302,0.5982695885852573
3,0.0,0.0,0.0,1.0,984,385,lymphocyte,79.71154063806429,0.47413931305783735
4,0.0,0.0,0.0,1.0,1255,178,lymphocyte,18.297906940518715,0.45056120886630463
5,0.0,0.0,0.0,1.0,1325,223,inflammatory,21.573296084699496,0.7963116401738131
6,0.0,0.0,0.0,1.0,1191,218,lymphocyte,31.848871416145922,0.6829081047004717
7,0.0,0.0,0.0,1.0,1137,231,inflammatory,20.353461711704803,0.9502705392332347
8,0.0,0.0,0.0,1.0,1126,220,fibroblast and endothelial,23.562039657199882,1.0114042647073518
9,0.0,0.0,0.0,1.0,1129,401,lymphocyte,45.81318329606545,0.9743147528693494
10,0.0,0.0,0.0,1.0,1136,438,lymphocyte,40.167313225210584,0.796311640173813
11,0.0,0.0,0.0,1.0,1258,328,fibroblast and endothelial,20.78615685215832,0.6365141682948128
12,0.0,0.0,0.0,1.0,1249,339,fibroblast and endothelial,24.425522304519706,0.6869615765973234
13,0.0,0.0,0.0,1.0,1417,616,inflammatory,15.095128638008356,0.8675632284814612
14,0.0,0.0,0.0,1.0,1349,578,inflammatory,28.511846862353178,0.9556998911125343
15,0.0,0.0,0.0,1.0,1403,554,inflammatory,21.51604408722432,0.9368883075390159
16,0.0,0.0,0.0,1.0,1354,530,inflammatory,30.28749286053647,1.0608569471580214
17,0.0,0.0,0.0,1.0,1096,619,inflammatory,88.21197004730317,1.0296530140645737
18,0.0,0.0,0.0,1.0,1207,611,inflammatory,57.76677106241503,0.6837389058487535
19,0.0,0.0,0.0,1.0,1206,714,lymphocyte,38.84164356324003,0.6829081047004717
20,0.0,0.0,0.0,1.0,1117,728,lymphocyte,58.72605161651603,1.0114042647073518
21,0.0,0.0,0.0,1.0,938,602,inflammatory,34.72438453233717,0.5004024235381879
22,0.0,0.0,0.0,1.0,846,770,inflammatory,81.93588545297607,0.34883209584303193
23,0.0,0.0,0.0,1.0,882,990,inflammatory,63.73320839259088,0.410116318288409
24,0.0,0.0,0.0,1.0,663,1021,inflammatory,47.99374372939325,0.9002560512685369
25,0.0,0.0,0.0,1.0,688,1025,inflammatory,36.22983483338452,1.0986122886681096
26,0.0,0.0,0.0,1.0,870,1063,lymphocyte,49.396323274629026,0.7963116401738131
27,0.0,0.0,0.0,1.0,1151,932,inflammatory,46.20415101340115,1.0608569471580214
28,0.0,0.0,0.0,1.0,1140,983,inflammatory,30.650995919023483,1.0789922078775833
29,0.0,0.0,0.0,1.0,1337,1059,fibroblast and endothelial,43.152197455502574,0.9002560512685369
30,0.0,0.0,0.0,1.0,1567,940,lymphocyte,27.8924016665089,0.8486855577264172
31,0.0,0.0,0.0,1.0,1624,1157,fibroblast and endothelial,22.999311665898905,0.9743147528693494
32,0.0,0.0,0.0,1.0,1622,1289,lymphocyte,23.10740601343474,0.5982695885852573
33,0.0,0.0,0.0,1.0,1391,1222,inflammatory,36.31060061486683,0.7356219397587946
34,0.0,0.0,0.0,1.0,1483,1044,inflammatory,30.439534081512193,0.8486855577264172
35,0.0,0.0,0.0,1.0,1331,1121,inflammatory,27.00328453587166,1.0114042647073518
36,0.0,0.0,0.0,1.0,1450,1241,inflammatory,32.93717061389817,0.8486855577264172
37,0.0,0.0,0.0,1.0,1242,1283,inflammatory,34.545961104490225,0.45056120886630463
38,0.0,0.0,0.0,1.0,1132,1336,inflammatory,55.319890356276794,0.410116318288409
