source,target,type,distance,Delta_Entropy,Sorenson_Similarity
2,1,0,128.94960255851896,0.0,0.3333333333333333
2,3,0,71.02816342831905,0.0,0.5
3,1,0,117.5457357797381,0.0,0.5
1,0,0,57.0087712549569,0.0,0.3333333333333333
0,3,0,141.15594213493105,0.0,0.5
4,3,0,61.554853586049575,0.0,0.5
4,2,0,47.70744176750625,0.0,0.3333333333333333
3,5,0,133.80956617521784,0.0,0.4
5,4,0,120.21647141718975,0.0,0.25
0,5,0,265.04716561397146,0.0,0.25
5,6,0,92.17917335276988,0.0,0.25
6,7,0,106.62082348209472,0.0,0.5
5,7,0,179.0111728356641,0.0,0.2
7,8,0,36.138621999185304,0.45056120886630463,0.4
8,6,0,107.22872749408155,0.45056120886630463,0.25
7,9,0,220.41097976280582,0.0,0.18181818181818182
9,10,0,172.00290695217916,0.0,0.3333333333333333
10,7,0,109.5627673984187,0.0,0.36363636363636365
10,8,0,119.47384651043926,0.45056120886630463,0.36363636363636365
10,11,0,87.98295289429652,0.0,0.3076923076923077
11,9,0,163.02760502442524,0.0,0.15384615384615385
12,11,0,68.81860213634101,0.0,0.3076923076923077
12,10,0,115.43396380615195,0.0,0.16666666666666666
15,8,0,187.0240626229684,0.0,0.4
10,15,0,118.40608092492548,0.45056120886630463,0.36363636363636365
15,12,0,65.45991139621256,0.45056120886630463,0.36363636363636365
14,12,0,30.23243291566195,0.6615632381579821,0.42857142857142855
14,15,0,64.35060217278468,0.2110020292916775,0.15384615384615385
16,11,0,132.9812016790343,0.0,0.42857142857142855
12,16,0,94.25497334358543,0.0,0.3076923076923077
16,14,0,79.05694150420949,0.6615632381579821,0.26666666666666666
14,13,0,48.507731342539614,0.2514469198695731,0.4
13,16,0,54.70831746635972,0.410116318288409,0.2857142857142857
17,16,0,46.32493928760188,0.0,0.46153846153846156
13,17,0,74.33034373659252,0.410116318288409,0.3076923076923077
17,18,0,14.422205101855956,0.37677016125643675,0.42857142857142855
18,13,0,81.02468759581859,0.033346157031972246,0.26666666666666666
18,19,0,94.72592042308166,0.05168718786498855,0.2222222222222222
17,19,0,90.13878188659973,0.3250829733914482,0.25
13,21,0,55.21775076911409,0.5455835728241253,0.42857142857142855
21,18,0,88.58893836140041,0.5789297298560976,0.26666666666666666
18,20,0,76.40026177965623,0.12363226228175112,0.46153846153846156
20,21,0,61.1310068623117,0.4552974675743464,0.3333333333333333
11,22,0,157.2800050864699,0.0,0.46153846153846156
16,22,0,75.0,0.0,0.3076923076923077
22,17,0,86.40023148117139,0.0,0.3333333333333333
22,19,0,54.037024344425184,0.3250829733914482,0.375
23,19,0,69.77105417004964,0.3250829733914482,0.35294117647058826
22,23,0,34.92849839314596,0.0,0.15384615384615385
23,11,0,162.88953311984167,0.0,0.42857142857142855
9,23,0,254.01771591761076,0.0,0.3076923076923077
23,24,0,128.65846260545786,0.0,0.3076923076923077
24,9,0,275.7861490358064,0.0,0.16666666666666666
25,19,0,139.01438774457844,0.3250829733914482,0.35294117647058826
25,23,0,124.67958934805648,0.0,0.42857142857142855
24,25,0,55.154328932550705,0.0,0.3076923076923077
26,25,0,62.24146527838174,0.410116318288409,0.2857142857142857
24,26,0,84.09518416651456,0.410116318288409,0.3076923076923077
9,27,0,278.7436097922247,0.45056120886630463,0.18181818181818182
27,24,0,76.15773105863909,0.45056120886630463,0.36363636363636365
26,27,0,111.31936040060597,0.04044489057789563,0.3333333333333333
25,29,0,168.0773631397161,0.0,0.26666666666666666
