id,lym,epi,fib,inf,x,y,gt,Cell_density,Node_Entropy
0,0.0,1.0,0.0,0.0,481,109,epithelial,116.68851934789573,0.0
1,0.0,1.0,0.0,0.0,504,68,epithelial,49.69077061527733,0.0
2,0.0,1.0,0.0,0.0,552,53,epithelial,44.00343478058045,0.0
3,0.0,1.0,0.0,0.0,553,7,epithelial,97.06576181972665,0.0
4,0.0,1.0,0.0,0.0,532,83,epithelial,31.000496559382615,0.0
5,0.0,1.0,0.0,0.0,522,105,epithelial,38.26322561768302,0.0
6,0.0,1.0,0.0,0.0,533,145,epithelial,51.47087662800385,0.0
7,0.0,1.0,0.0,0.0,535,173,epithelial,60.315336211747,0.0
8,0.0,1.0,0.0,0.0,581,152,epithelial,45.6276479696201,0.0
9,0.0,1.0,0.0,0.0,563,91,epithelial,39.49748932522645,0.0
10,0.0,1.0,0.0,0.0,580,77,epithelial,39.3649941411826,0.0
11,0.0,1.0,0.0,0.0,608,79,epithelial,34.55677654290733,0.0
12,0.0,1.0,0.0,0.0,618,51,epithelial,40.26439239803318,0.0
13,0.0,1.0,0.0,0.0,593,16,epithelial,74.77210969402478,0.0
14,0.0,1.0,0.0,0.0,648,82,epithelial,64.65570483551728,0.0
15,0.0,1.0,0.0,0.0,654,35,epithelial,77.58768379886845,0.0
16,0.0,1.0,0.0,0.0,759,30,epithelial,49.72944950496185,0.0
17,0.0,1.0,0.0,0.0,738,48,epithelial,62.95201335856491,0.0
18,0.0,1.0,0.0,0.0,776,9,epithelial,123.4157182217518,0.0
19,0.0,1.0,0.0,0.0,798,29,epithelial,40.13385977005974,0.0
20,0.0,1.0,0.0,0.0,792,62,epithelial,47.31317713978133,0.0
21,0.0,1.0,0.0,0.0,767,83,epithelial,50.810215158946775,0.0
22,0.0,1.0,0.0,0.0,721,106,epithelial,52.62612239152943,0.0
23,0.0,1.0,0.0,0.0,736,125,epithelial,74.21414195702151,0.0
24,0.0,1.0,0.0,0.0,780,132,epithelial,55.53520657629781,0.0
25,0.0,1.0,0.0,0.0,686,142,epithelial,77.35679377225868,0.0
26,0.0,1.0,0.0,0.0,620,176,epithelial,70.27587236496524,0.0
27,0.0,1.0,0.0,0.0,597,267,epithelial,63.458986823445606,0.0
28,0.0,1.0,0.0,0.0,531,227,epithelial,81.25160013997957,0.0
29,0.0,1.0,0.0,0.0,524,273,epithelial,57.371715320116515,0.0
30,0.0,1.0,0.0,0.0,812,143,epithelial,49.7431442092669,0.0
31,0.0,1.0,0.0,0.0,834,102,epithelial,58.27591721930304,0.0
32,0.0,1.0,0.0,0.0,855,41,epithelial,69.39363690989474,0.0
33,0.0,1.0,0.0,0.0,882,67,epithelial,47.13045450288793,0.0
34,0.0,1.0,0.0,0.0,911,36,epithelial,46.76569984940185,0.0
35,0.0,1.0,0.0,0.0,928,36,epithelial,43.70787473865436,0.0
36,0.0,1.0,0.0,0.0,915,90,epithelial,41.61042237703528,0.5623351446188083
37,0.0,1.0,0.0,0.0,893,122,epithelial,43.8893068810124,0.410116318288409
38,0.0,1.0,0.0,0.0,862,136,epithelial,58.213856442793315,0.0
39,0.0,1.0,0.0,0.0,925,149,epithelial,65.39813032966697,0.6365141682948128
40,0.0,1.0,0.0,0.0,893,197,epithelial,67.2077202945015,0.0
41,0.0,1.0,0.0,0.0,816,211,epithelial,83.7487040187403,0.0
42,0.0,1.0,0.0,0.0,832,265,epithelial,80.04493485858413,0.0
43,0.0,1.0,0.0,0.0,909,234,epithelial,61.48282581229596,0.0
44,0.0,1.0,0.0,0.0,925,261,epithelial,59.888160262999,0.0
45,1.0,0.0,0.0,0.0,918,105,lymphocyte,30.980169726927123,0.6730116670092565
46,1.0,0.0,0.0,0.0,950,94,lymphocyte,45.19513999155845,0.6615632381579821
47,1.0,0.0,0.0,0.0,979,138,lymphocyte,64.71968849891715,0.5982695885852573
48,1.0,0.0,0.0,0.0,1085,127,lymphocyte,30.44882099726782,0.45056120886630463
49,1.0,0.0,0.0,0.0,1260,12,lymphocyte,63.653989187892556,1.277034259466139
50,1.0,0.0,0.0,0.0,1310,27,lymphocyte,16.863755089561376,0.5623351446188083
51,1.0,0.0,0.0,0.0,1271,162,lymphocyte,63.7139130490319,0.9433483923290391
52,1.0,0.0,0.0,0.0,1321,282,lymphocyte,22.967164261520555,1.0549201679861442
53,1.0,0.0,0.0,0.0,1244,296,lymphocyte,16.13728842060413,0.45056120886630463
54,0.0,1.0,0.0,0.0,975,42,epithelial,33.68145185933001,0.0
55,0.0,1.0,0.0,0.0,963,70,epithelial,40.2233689494883,0.410116318288409
56,0.0,1.0,0.0,0.0,994,43,epithelial,37.0758885446441,0.0
57,0.0,1.0,0.0,0.0,967,5,epithelial,87.07278396006552,0.0
58,0.0,1.0,0.0,0.0,1016,33,epithelial,37.5462410250625,0.0
59,0.0,1.0,0.0,0.0,1048,28,epithelial,26.768879294996943,0.0
60,0.0,1.0,0.0,0.0,1035,9,epithelial,50.641540222620385,0.0
61,0.0,1.0,0.0,0.0,1027,71,epithelial,31.866143343460134,0.0
62,0.0,1.0,0.0,0.0,1046,61,epithelial,23.43224606263721,0.0
63,0.0,1.0,0.0,0.0,1052,47,epithelial,25.65961719487483,0.0
64,0.0,1.0,0.0,0.0,1069,55,epithelial,24.143523833345625,0.0
65,0.0,1.0,0.0,0.0,1053,75,epithelial,25.275161578591838,0.0
66,0.0,1.0,0.0,0.0,1045,90,epithelial,38.78558289375034,0.0
67,0.0,1.0,0.0,0.0,1076,104,epithelial,34.49113126322107,0.410116318288409
68,0.0,1.0,0.0,0.0,1093,100,epithelial,24.255595430151246,0.410116318288409
69,0.0,1.0,0.0,0.0,1105,92,epithelial,19.52182104594383,0.0
70,0.0,1.0,0.0,0.0,1083,77,epithelial,26.892128509094018,0.0
71,0.0,1.0,0.0,0.0,1086,50,epithelial,27.808486207147677,0.0
72,0.0,1.0,0.0,0.0,1080,24,epithelial,38.11782314212918,0.0
73,0.0,1.0,0.0,0.0,1119,11,epithelial,87.93518877078648,0.34883209584303193
74,0.0,1.0,0.0,0.0,1138,17,epithelial,25.828656618601304,0.0
75,0.0,1.0,0.0,0.0,1129,35,epithelial,31.673457922118654,0.0
76,0.0,1.0,0.0,0.0,1139,53,epithelial,25.06719017206904,0.0
77,0.0,1.0,0.0,0.0,1106,59,epithelial,23.838160902102597,0.0
78,0.0,1.0,0.0,0.0,1121,54,epithelial,22.75132324048399,0.0
79,0.0,1.0,0.0,0.0,1106,78,epithelial,20.18245729349551,0.0
80,0.0,1.0,0.0,0.0,1121,85,epithelial,31.486128690176642,0.0
81,0.0,1.0,0.0,0.0,1152,63,epithelial,25.128935054900445,0.0
82,0.0,1.0,0.0,0.0,1166,33,epithelial,27.295354369433653,0.0
83,0.0,1.0,0.0,0.0,1169,16,epithelial,28.964319794775083,0.0
84,0.0,1.0,0.0,0.0,1192,12,epithelial,60.450667835355716,0.7356219397587946
85,0.0,1.0,0.0,0.0,1211,19,epithelial,24.166351152697533,0.5004024235381879
86,0.0,1.0,0.0,0.0,1228,17,epithelial,36.625207324800236,1.0114042647073516
87,0.0,1.0,0.0,0.0,1194,30,epithelial,22.967039221901413,0.410116318288409
88,0.0,1.0,0.0,0.0,1179,37,epithelial,16.44578486051532,0.0
89,0.0,1.0,0.0,0.0,1182,49,epithelial,20.18588757411643,0.45056120886630463
90,0.0,1.0,0.0,0.0,1173,61,epithelial,24.47335864174559,0.5982695885852573
91,0.0,1.0,0.0,0.0,1163,76,epithelial,23.841216849238187,0.45056120886630463
92,0.0,1.0,0.0,0.0,1164,93,epithelial,25.07063643450153,0.45056120886630463
93,0.0,1.0,0.0,0.0,1150,108,epithelial,23.269396459314965,0.0
94,0.0,1.0,0.0,0.0,1127,104,epithelial,27.50724223009785,0.0
95,0.0,1.0,0.0,0.0,1136,120,epithelial,20.810678770240862,0.0
96,0.0,1.0,0.0,0.0,1114,135,epithelial,26.67434934582145,0.0
97,0.0,1.0,0.0,0.0,1096,126,epithelial,23.63182831815387,0.45056120886630463
98,0.0,1.0,0.0,0.0,1173,113,epithelial,28.795475185636946,0.6365141682948128
99,0.0,1.0,0.0,0.0,1155,124,epithelial,19.8975525773775,0.0
100,0.0,1.0,0.0,0.0,1139,141,epithelial,31.21498202551835,0.0
101,0.0,1.0,0.0,0.0,1165,140,epithelial,30.073960416281952,0.0
102,0.0,1.0,0.0,0.0,1154,155,epithelial,25.990942492533346,0.0
103,0.0,1.0,0.0,0.0,1170,179,epithelial,30.806041131694133,0.0
104,0.0,1.0,0.0,0.0,1200,162,epithelial,30.557987594730832,0.0
105,0.0,1.0,0.0,0.0,1213,153,epithelial,19.471721451698066,0.5004024235381879
106,0.0,1.0,0.0,0.0,1203,144,epithelial,26.885745106746377,0.45056120886630463
107,0.0,1.0,0.0,0.0,1228,163,epithelial,26.641048518631013,0.7356219397587946
108,0.0,1.0,0.0,0.0,1230,172,epithelial,17.691383576758742,0.0
109,0.0,1.0,0.0,0.0,1223,181,epithelial,27.776441064755094,0.0
110,0.0,1.0,0.0,0.0,1000,123,epithelial,39.005610842078504,0.6365141682948128
111,0.0,1.0,0.0,0.0,999,91,epithelial,41.91076456459707,0.410116318288409
112,0.0,1.0,0.0,0.0,1019,137,epithelial,63.04088011296419,0.5297061990576545
113,0.0,1.0,0.0,0.0,1090,148,epithelial,50.74698312203168,0.34883209584303193
114,0.0,1.0,0.0,0.0,1154,191,epithelial,45.55958039059993,0.0
115,0.0,1.0,0.0,0.0,1251,171,epithelial,19.677213453963294,0.5004024235381879
116,0.0,1.0,0.0,0.0,1258,180,epithelial,24.342645899586135,0.3250829733914482
117,0.0,1.0,0.0,0.0,1265,188,epithelial,13.182023842500698,0.0
118,0.0,1.0,0.0,0.0,1265,198,epithelial,17.981222392682213,0.0
119,0.0,1.0,0.0,0.0,1277,182,epithelial,28.186391628700864,0.8675632284814612
120,0.0,1.0,0.0,0.0,1283,193,epithelial,33.21403020892522,0.5623351446188083
121,0.0,1.0,0.0,0.0,1286,207,epithelial,23.27678655335136,0.0
122,0.0,1.0,0.0,0.0,1270,222,epithelial,22.92858140667485,0.0
123,0.0,1.0,0.0,0.0,1259,209,epithelial,23.83238998474493,0.0
124,0.0,1.0,0.0,0.0,1308,225,epithelial,28.09274496063652,0.5982695885852573
125,0.0,1.0,0.0,0.0,1293,235,epithelial,23.010300513712227,0.0
126,0.0,1.0,0.0,0.0,1278,245,epithelial,24.42620176964012,0.0
127,0.0,1.0,0.0,0.0,1250,234,epithelial,29.581587653306258,0.0
128,0.0,1.0,0.0,0.0,1298,261,epithelial,23.519646131683263,0.0
129,0.0,1.0,0.0,0.0,1312,242,epithelial,23.153659416617444,0.45056120886630463
130,0.0,1.0,0.0,0.0,1262,255,epithelial,21.618390390814024,0.0
131,0.0,1.0,0.0,0.0,1245,260,epithelial,21.903164713942125,0.0
132,0.0,1.0,0.0,0.0,1186,206,epithelial,39.336262364252825,0.0
133,0.0,1.0,0.0,0.0,1225,208,epithelial,41.01958942021942,0.0
134,0.0,1.0,0.0,0.0,1195,250,epithelial,38.68772591773055,0.0
135,0.0,1.0,0.0,0.0,1126,229,epithelial,41.30610074603911,0.0
136,0.0,1.0,0.0,0.0,1158,225,epithelial,44.05760614966948,0.0
137,0.0,1.0,0.0,0.0,1096,214,epithelial,45.46300927108107,0.0
138,0.0,1.0,0.0,0.0,1068,214,epithelial,53.686372169321224,0.0
139,0.0,1.0,0.0,0.0,1026,228,epithelial,59.13934345308251,0.410116318288409
140,0.0,1.0,0.0,0.0,973,251,epithelial,66.8644498244021,0.34883209584303193
141,0.0,1.0,0.0,0.0,1008,245,epithelial,39.15016525642626,0.0
