id,lym,epi,fib,inf,x,y,gt,Cell_density,Node_Entropy
0,0.0,1.0,0.0,0.0,1848,944,lymphocyte,60.74260641937989,0.410116318288409
1,0.0,1.0,0.0,0.0,1932,868,lymphocyte,42.1260922721869,0.37677016125643675
2,0.0,1.0,0.0,0.0,1943,1476,lymphocyte,55.14828359121175,0.2868359830561607
3,0.0,1.0,0.0,0.0,1671,1985,lymphocyte,93.37403092689124,0.34883209584303193
4,0.0,1.0,0.0,0.0,1832,1906,lymphocyte,57.71594642452529,0.410116318288409
5,0.0,1.0,0.0,0.0,1508,1984,lymphocyte,42.20812179721309,0.5004024235381879
6,0.0,1.0,0.0,0.0,1021,1733,fibroblast and endothelial,49.90488471909028,0.410116318288409
7,0.0,1.0,0.0,0.0,1725,785,fibroblast and endothelial,148.55433730442272,0.410116318288409
8,0.0,1.0,0.0,0.0,1990,640,fibroblast and endothelial,98.87684347255504,0.45056120886630463
9,0.0,1.0,0.0,0.0,1983,667,epithelial,38.907254028935995,0.5623351446188083
10,0.0,1.0,0.0,0.0,1965,684,epithelial,51.91838583489952,0.45056120886630463
11,0.0,1.0,0.0,0.0,1934,752,epithelial,30.541638806676616,0.0
12,0.0,1.0,0.0,0.0,1939,729,epithelial,42.32884641824279,0.0
13,0.0,1.0,0.0,0.0,1887,705,epithelial,101.50480632673401,0.5982695885852573
14,0.0,1.0,0.0,0.0,1902,748,epithelial,57.866990105352556,0.0
15,0.0,1.0,0.0,0.0,1823,810,epithelial,93.88950163465643,0.37677016125643675
16,0.0,1.0,0.0,0.0,1963,751,epithelial,47.405849300676095,0.0
17,0.0,1.0,0.0,0.0,1986,731,epithelial,69.61939428989619,0.37677016125643675
18,0.0,1.0,0.0,0.0,1924,788,epithelial,46.384805033631245,0.0
19,0.0,1.0,0.0,0.0,1956,816,epithelial,50.59242199646875,0.410116318288409
20,0.0,1.0,0.0,0.0,1981,822,epithelial,52.63437369271293,0.0
21,0.0,1.0,0.0,0.0,1989,843,epithelial,85.87532019756432,0.37677016125643675
22,0.0,1.0,0.0,0.0,1982,864,epithelial,26.510625132056543,0.0
23,0.0,1.0,0.0,0.0,1965,884,epithelial,28.037407862377748,0.410116318288409
24,0.0,1.0,0.0,0.0,1981,886,epithelial,15.896163535187979,0.0
25,0.0,1.0,0.0,0.0,1990,893,epithelial,37.37472436986084,0.0
26,0.0,1.0,0.0,0.0,1982,900,epithelial,22.5408739008955,0.0
27,0.0,1.0,0.0,0.0,1983,916,epithelial,35.28472514875789,0.0
28,0.0,1.0,0.0,0.0,1981,932,epithelial,27.262560474368172,0.45056120886630463
29,0.0,1.0,0.0,0.0,1969,939,epithelial,17.79182715757002,0.5004024235381879
30,0.0,1.0,0.0,0.0,1975,952,lymphocyte,16.61372238585749,0.45056120886630463
31,0.0,1.0,0.0,0.0,1959,977,lymphocyte,22.863037011314454,0.45056120886630463
32,0.0,1.0,0.0,0.0,1966,964,epithelial,20.641876537323224,0.5623351446188083
33,0.0,1.0,0.0,0.0,1953,940,epithelial,31.201841420554224,0.37677016125643675
34,0.0,1.0,0.0,0.0,1981,957,epithelial,19.36182109934867,0.45056120886630463
35,0.0,1.0,0.0,0.0,1982,968,epithelial,17.49311239106856,0.0
36,0.0,1.0,0.0,0.0,1978,984,epithelial,19.998227837830182,0.410116318288409
37,0.0,1.0,0.0,0.0,1994,991,epithelial,68.67981773812532,0.0
38,0.0,1.0,0.0,0.0,1980,1004,epithelial,24.481246293271806,0.0
39,0.0,1.0,0.0,0.0,1967,1008,epithelial,18.732477744634643,0.0
40,0.0,1.0,0.0,0.0,1958,994,epithelial,21.229767255775894,0.410116318288409
41,0.0,1.0,0.0,0.0,1949,1016,epithelial,23.54814871653492,0.0
42,0.0,1.0,0.0,0.0,1955,1028,epithelial,28.15414146343343,0.0
43,0.0,1.0,0.0,0.0,1971,1028,epithelial,20.606041836173716,0.0
44,0.0,1.0,0.0,0.0,1975,1048,epithelial,34.31413241531805,0.0
45,0.0,1.0,0.0,0.0,1978,1073,epithelial,45.47303230900481,0.0
46,0.0,1.0,0.0,0.0,1982,1121,epithelial,111.47711260372837,0.0
47,0.0,1.0,0.0,0.0,1954,1066,epithelial,34.86425216449779,0.0
48,0.0,1.0,0.0,0.0,1934,1062,epithelial,27.63962228693554,0.0
49,0.0,1.0,0.0,0.0,1919,1076,epithelial,42.72638277486691,0.0
50,0.0,1.0,0.0,0.0,1897,1116,epithelial,61.03574760192749,0.0
51,0.0,1.0,0.0,0.0,1907,1160,epithelial,60.173239270089674,0.0
52,0.0,1.0,0.0,0.0,1942,1182,epithelial,50.67216168493419,0.0
53,0.0,1.0,0.0,0.0,1823,1150,epithelial,78.80112761328236,0.0
54,0.0,1.0,0.0,0.0,1883,1087,epithelial,47.77591123154177,0.0
55,0.0,1.0,0.0,0.0,1823,1096,epithelial,58.77680071561303,0.0
56,0.0,1.0,0.0,0.0,1817,1055,epithelial,54.75117071595528,0.0
57,0.0,1.0,0.0,0.0,1824,1002,epithelial,67.06810597197415,0.37677016125643675
58,0.0,1.0,0.0,0.0,1890,964,epithelial,44.60925484893797,0.45056120886630463
59,0.0,1.0,0.0,0.0,1906,972,epithelial,35.10934174638281,0.0
60,0.0,1.0,0.0,0.0,1891,930,epithelial,48.32850316078985,0.37677016125643675
61,0.0,1.0,0.0,0.0,1920,908,epithelial,39.908450997964145,0.410116318288409
62,0.0,1.0,0.0,0.0,1934,908,epithelial,38.13016918004919,0.410116318288409
63,0.0,1.0,0.0,0.0,1950,862,epithelial,36.34019343627038,0.410116318288409
64,0.0,1.0,0.0,0.0,1891,829,epithelial,63.92703285079858,0.37677016125643675
65,0.0,1.0,0.0,0.0,1889,875,epithelial,47.71697542216204,0.45056120886630463
66,0.0,1.0,0.0,0.0,1841,883,epithelial,62.26036917278503,0.410116318288409
67,0.0,1.0,0.0,0.0,1796,893,epithelial,68.7875673102162,0.410116318288409
68,0.0,1.0,0.0,0.0,1742,868,epithelial,69.81439619456833,0.45056120886630463
69,0.0,1.0,0.0,0.0,1727,926,epithelial,70.66449621749436,0.0
70,0.0,1.0,0.0,0.0,1774,960,epithelial,63.75166157639679,0.410116318288409
71,0.0,1.0,0.0,0.0,1728,986,epithelial,53.3480145870242,0.0
72,0.0,1.0,0.0,0.0,1688,990,epithelial,45.124501929896574,0.0
73,0.0,1.0,0.0,0.0,1664,965,epithelial,43.200381118895464,0.0
74,0.0,1.0,0.0,0.0,1656,979,epithelial,42.295975164087956,0.0
75,0.0,1.0,0.0,0.0,1606,1007,epithelial,66.88311584401721,0.0
76,0.0,1.0,0.0,0.0,1645,921,epithelial,96.11080481831428,0.37677016125643675
77,0.0,1.0,0.0,0.0,1700,851,epithelial,71.15517339963878,0.5004024235381879
78,0.0,1.0,0.0,0.0,1544,1030,epithelial,63.63156092920595,0.0
79,0.0,1.0,0.0,0.0,1538,1015,epithelial,130.77274575509873,0.410116318288409
80,0.0,1.0,0.0,0.0,1474,1084,epithelial,78.0724483808305,0.0
81,0.0,1.0,0.0,0.0,1402,1112,epithelial,114.6141908058102,0.0
82,0.0,1.0,0.0,0.0,1524,1090,epithelial,64.69761162536246,0.0
83,0.0,1.0,0.0,0.0,1505,1158,epithelial,78.41108568148016,0.0
84,0.0,1.0,0.0,0.0,1617,1072,epithelial,70.8875284176867,0.0
85,0.0,1.0,0.0,0.0,1555,1122,epithelial,78.58428054892754,0.0
86,0.0,1.0,0.0,0.0,1652,1024,epithelial,56.46091599724422,0.0
87,0.0,1.0,0.0,0.0,1706,1023,epithelial,68.63342915327134,0.0
88,0.0,1.0,0.0,0.0,1642,1105,epithelial,75.58722062600334,0.0
89,0.0,1.0,0.0,0.0,1688,1124,epithelial,71.24304539041158,0.0
90,0.0,1.0,0.0,0.0,1731,1103,epithelial,58.378567218267314,0.0
91,0.0,1.0,0.0,0.0,1760,1102,epithelial,57.09448668819755,0.0
92,0.0,1.0,0.0,0.0,1777,1063,epithelial,42.25604023044118,0.0
93,0.0,1.0,0.0,0.0,1758,1042,epithelial,50.61422487520596,0.0
