source,target,type,distance,Delta_Entropy,Sorenson_Similarity
1,0,0,74.73285756613352,0.45056120886630463,0.4
1,4,0,112.00892821556681,0.07379104760986788,0.3333333333333333
4,0,0,184.00271737123884,0.37677016125643675,0.3333333333333333
3,2,0,36.71511950137164,0.04984121467188324,0.4444444444444444
2,6,0,60.207972893961475,0.09028610524977887,0.4
3,6,0,40.36087214122113,0.04044489057789563,0.36363636363636365
2,1,0,30.083217912982647,0.04984121467188324,0.4444444444444444
6,1,0,88.09086218218096,0.04044489057789563,0.36363636363636365
6,4,0,25.495097567963924,0.033346157031972246,0.3076923076923077
3,5,0,29.068883707497267,0.0,0.4
6,5,0,52.61178575186362,0.04044489057789563,0.36363636363636365
4,7,0,61.0,0.033346157031972246,0.3076923076923077
7,6,0,55.036351623268054,0.0,0.3333333333333333
5,7,0,31.064449134018133,0.04044489057789563,0.36363636363636365
0,8,0,96.17692030835673,0.0,0.3333333333333333
1,8,0,74.46475676452586,0.45056120886630463,0.3333333333333333
2,8,0,83.48652585896721,0.5004024235381879,0.36363636363636365
3,8,0,98.84331034521254,0.45056120886630463,0.3333333333333333
5,9,0,61.0,0.45056120886630463,0.36363636363636365
9,3,0,82.38931969618392,0.45056120886630463,0.36363636363636365
8,9,0,104.546640309481,0.0,0.3076923076923077
8,11,0,185.0108104949546,0.0,0.3076923076923077
11,0,0,274.0602123621742,0.0,0.18181818181818182
9,10,0,30.4138126514911,0.0,0.36363636363636365
12,10,0,94.86832980505137,0.0,0.2857142857142857
9,12,0,111.28791488746656,0.0,0.13333333333333333
12,8,0,174.4161689752415,0.0,0.5
12,11,0,93.77632963600144,0.0,0.4
12,13,0,29.832867780352597,0.0,0.42857142857142855
14,13,0,27.80287754891569,0.0,0.36363636363636365
12,14,0,41.43669871020132,0.0,0.26666666666666666
13,15,0,40.22437072223753,0.0,0.3333333333333333
15,12,0,56.142675390472796,0.0,0.25
15,11,0,85.61541917201598,0.0,0.3076923076923077
16,11,0,54.67174773134658,0.0,0.3333333333333333
16,15,0,52.392747589718944,0.0,0.3076923076923077
15,17,0,61.465437442517235,0.0,0.4
17,16,0,79.60527620704548,0.0,0.2857142857142857
16,18,0,107.20074626605917,0.0,0.5
18,17,0,111.66467659918243,0.0,0.2857142857142857
11,19,0,164.20109622045769,0.0,0.16666666666666666
19,16,0,139.51702405083043,0.0,0.3333333333333333
18,19,0,61.0,0.0,0.3333333333333333
19,20,0,65.06919393998976,0.0,0.5
20,18,0,98.71676655968832,0.0,0.3333333333333333
21,19,0,112.75194011634566,0.0,0.3333333333333333
20,21,0,48.05205510693585,0.0,0.5
17,22,0,97.01546268507923,0.0,0.4
18,22,0,67.4166151627327,0.0,0.3076923076923077
20,22,0,136.3084736911099,0.0,0.46153846153846156
23,21,0,188.85973631242842,0.37677016125643675,0.42857142857142855
23,20,0,189.49670181826386,0.37677016125643675,0.2857142857142857
22,23,0,128.03515142334936,0.37677016125643675,0.4
24,21,0,176.87566254292872,0.45056120886630463,0.5
23,24,0,76.92203845452875,0.07379104760986788,0.42857142857142855
25,21,0,194.25756098540927,0.0,0.3333333333333333
25,24,0,102.41581909060729,0.45056120886630463,0.5
25,26,0,109.2520022699813,0.0,0.5
27,26,0,150.4027925272666,0.0,0.3333333333333333
27,25,0,252.16859439668534,0.0,0.16666666666666666
0,30,0,286.40006983239374,0.0,0.16666666666666666
30,4,0,106.97663296253066,0.37677016125643675,0.2857142857142857
30,29,0,54.3323108288245,1.242453324894,0.3076923076923077
31,29,0,29.068883707497267,0.34219727362546304,0.14285714285714285
31,30,0,38.48376280978771,0.9002560512685369,0.26666666666666666
30,32,0,18.601075237738275,0.0,0.5454545454545454
32,31,0,24.020824298928627,0.9002560512685369,0.16666666666666666
33,4,0,68.73136110975832,0.37677016125643675,0.2857142857142857
30,33,0,42.5205832509386,0.0,0.2857142857142857
31,34,0,30.870698080866262,0.4901397329801279,0.4
32,34,0,14.560219778561036,0.410116318288409,0.18181818181818182
34,30,0,29.832867780352597,0.410116318288409,0.2857142857142857
33,34,0,39.01281840626232,0.410116318288409,0.2857142857142857
34,35,0,26.248809496813376,0.45744691019305217,0.46153846153846156
33,35,0,26.1725046566048,0.8675632284814612,0.3076923076923077
35,36,0,13.92838827718412,0.3671608049432733,0.5454545454545454
33,36,0,34.0147027033899,0.5004024235381879,0.16666666666666666
37,7,0,53.41348144429457,0.410116318288409,0.3333333333333333
4,37,0,50.47771785649585,0.37677016125643675,0.3076923076923077
33,37,0,46.04345773288535,0.0,0.3076923076923077
37,38,0,24.041630560342615,0.45056120886630463,0.5
38,33,0,45.09988913511872,0.45056120886630463,0.15384615384615385
38,36,0,22.02271554554524,0.04984121467188324,0.5454545454545454
38,39,0,13.892443989449804,0.5237535440030447,0.2857142857142857
37,39,0,24.839484696748443,0.9743147528693494,0.14285714285714285
7,40,0,38.58756276314948,0.04044489057789563,0.36363636363636365
40,37,0,53.75872022286245,0.45056120886630463,0.36363636363636365
39,40,0,42.20189569201838,0.5237535440030447,0.3076923076923077
29,41,1,42.485291572496,0.34219727362546304,0.2857142857142857
31,41,1,41.23105625617661,0.0,0.375
42,41,0,25.0,0.15466411671760727,0.3076923076923077
31,42,1,35.84689665786984,0.15466411671760727,0.15384615384615385
35,43,1,49.64876634922564,0.3879190966972925,0.2857142857142857
34,43,1,42.638011210655684,0.8453660068903447,0.13333333333333333
43,31,1,46.010868281309364,0.35522627391021677,0.25
43,42,0,24.20743687382041,0.2005621571926095,0.3076923076923077
36,44,1,46.14108798023731,0.7126051424417164,0.3076923076923077
44,38,1,57.706152185014034,0.7624463571135995,0.2857142857142857
39,44,1,64.07027391856539,0.2386928131105548,0.25
44,35,1,50.20956084253277,0.34544433749844305,0.2857142857142857
43,44,0,23.323807579381203,0.042474759198849465,0.25
41,45,0,36.6742416417845,0.30198646268327967,0.26666666666666666
42,45,0,24.698178070456937,0.45665057940088694,0.5
43,45,0,32.55764119219941,0.6572127365934964,0.26666666666666666
46,44,0,37.656340767525464,0.41669592580609116,0.26666666666666666
46,43,0,36.796738985948195,0.4591706850049406,0.13333333333333333
45,46,0,22.135943621178654,0.1980420515885558,0.42857142857142855
41,47,0,70.00714249274856,0.25348589143255307,0.13333333333333333
47,29,1,97.16995420396162,0.08871138219290997,0.15384615384615385
47,48,0,22.02271554554524,0.743625624412681,0.2857142857142857
41,48,0,55.08175741568164,0.4901397329801279,0.13333333333333333
50,48,0,29.154759474226502,0.04044489057789563,0.46153846153846156
50,41,0,36.76955262170047,0.4496948424022323,0.14285714285714285
45,50,0,34.48187929913333,0.14770837971895262,0.3076923076923077
48,51,0,23.259406699226016,0.410116318288409,0.46153846153846156
50,51,0,19.72308292331602,0.45056120886630463,0.5
51,52,0,41.86884283091664,0.0,0.3076923076923077
50,52,0,39.92492955535426,0.45056120886630463,0.15384615384615385
52,45,0,32.449961479175904,0.5982695885852573,0.42857142857142855
46,52,0,25.709920264364882,0.7963116401738131,0.2857142857142857
53,52,0,23.430749027719962,0.0,0.42857142857142855
46,53,0,22.135943621178654,0.7963116401738131,0.14285714285714285
