source,target,type,distance,Delta_Entropy,Sorenson_Similarity
0,2,0,24.186773244895647,0.0,0.3076923076923077
3,2,0,16.278820596099706,0.0,0.4444444444444444
0,3,0,32.0,0.0,0.2857142857142857
4,3,0,17.46424919657298,0.0,0.4
0,4,0,32.7566787083184,0.0,0.2857142857142857
0,1,0,41.593268686170845,0.0,0.2857142857142857
5,1,0,16.278820596099706,0.0,0.4
0,5,0,40.11234224026316,0.0,0.2857142857142857
5,6,0,15.0,0.0,0.4
6,0,0,41.7612260356422,0.0,0.2857142857142857
6,4,0,28.0178514522438,0.0,0.4
7,6,0,24.186773244895647,0.0,0.3076923076923077
5,7,0,21.213203435596427,0.0,0.3076923076923077
7,8,0,13.0,0.0,0.3333333333333333
8,5,0,23.259406699226016,0.0,0.4444444444444444
1,8,0,24.73863375370596,0.0,0.4444444444444444
8,9,0,20.591260281974,0.0,0.4444444444444444
7,9,0,29.206163733020468,0.0,0.3076923076923077
9,1,0,42.190046219457976,0.0,0.4
10,9,0,17.72004514666935,0.0,0.36363636363636365
10,7,0,44.82186966202994,0.0,0.2857142857142857
10,11,0,17.029386365926403,0.0,0.3076923076923077
12,11,0,29.614185789921695,0.0,0.3076923076923077
10,12,0,37.8021163428716,0.0,0.16666666666666666
1,13,0,86.82165628459296,0.0,0.36363636363636365
0,13,0,128.2809416865966,0.0,0.13333333333333333
9,13,0,53.009433122794285,0.0,0.36363636363636365
13,10,0,40.496913462633174,0.0,0.3333333333333333
12,13,0,12.041594578792296,0.0,0.5
13,14,0,29.154759474226502,0.5297061990576545,0.26666666666666666
12,14,0,28.0178514522438,0.5297061990576545,0.26666666666666666
15,14,0,14.317821063276353,0.5297061990576545,0.4
15,12,0,24.166091947189145,0.0,0.16666666666666666
15,11,0,48.010415536631214,0.0,0.46153846153846156
11,16,0,63.28506932918696,0.0,0.4
15,16,0,48.104053883222775,0.0,0.2857142857142857
16,17,0,31.11269837220809,0.0,0.4
17,15,0,58.05170109479997,0.0,0.15384615384615385
