source,target,type,distance,Delta_Entropy,Sorenson_Similarity
0,1,0,96.16652224137046,0.0,0.2857142857142857
4,0,0,78.40918313565064,0.37677016125643675,0.2857142857142857
1,4,0,100.17983829094555,0.37677016125643675,0.2857142857142857
1,2,0,35.805027579936315,0.0,0.3076923076923077
4,2,0,100.44899203078147,0.37677016125643675,0.3076923076923077
2,3,0,41.43669871020132,0.45056120886630463,0.36363636363636365
3,4,0,92.02716990106781,0.07379104760986788,0.3333333333333333
6,4,0,74.04052944165107,0.0,0.2857142857142857
7,6,0,120.34118164618461,0.37677016125643675,0.2857142857142857
7,4,0,103.57605900979242,0.37677016125643675,0.2857142857142857
7,0,0,69.65629906907199,0.0,0.2857142857142857
9,10,0,53.16013544000805,0.0,0.26666666666666666
10,11,0,39.408120990476064,0.0,0.26666666666666666
9,11,0,83.38465086573187,0.0,0.3
13,11,0,89.55445270895244,0.0,0.23529411764705882
13,10,0,90.02777349240623,0.0,0.16666666666666666
10,12,0,77.87810988975015,0.0,0.36363636363636365
13,12,0,37.94733192202055,0.0,0.3076923076923077
15,12,0,60.81118318204309,0.0,0.46153846153846156
15,13,0,55.44366510251645,0.0,0.2857142857142857
14,13,0,62.96824596572466,0.0,0.42857142857142855
15,14,0,50.566787519082126,0.0,0.2857142857142857
17,14,0,75.53806987208503,0.0,0.4
17,15,0,77.07788269017254,0.0,0.26666666666666666
15,16,0,40.024992192379,0.0,0.42857142857142855
16,17,0,65.73431371817918,0.0,0.26666666666666666
18,17,0,77.83315488916018,0.0,0.42857142857142855
16,18,0,68.3593446428504,0.0,0.3076923076923077
18,19,0,38.3275357934736,0.0,0.46153846153846156
20,19,0,48.82622246293481,0.0,0.2857142857142857
18,20,0,46.09772228646444,0.0,0.3076923076923077
16,20,0,86.76404785393545,0.0,0.42857142857142855
21,19,0,92.61209424259879,0.0,0.26666666666666666
21,18,0,79.00632886041473,0.0,0.14285714285714285
17,21,0,56.462376853972415,0.0,0.375
21,22,0,112.16059914247963,0.0,0.4
17,22,0,141.6756859873987,0.0,0.26666666666666666
23,22,0,47.01063709417264,0.0,0.26666666666666666
21,23,0,139.46325680981354,0.0,0.125
22,25,0,86.14522621712709,0.0,0.46153846153846156
25,23,0,82.87943049997388,0.0,0.2857142857142857
23,24,0,99.92497185388645,0.0,0.375
25,24,0,46.75467891024384,0.0,0.2857142857142857
24,26,0,68.8839603971781,0.37677016125643675,0.375
25,26,0,96.00520819205592,0.37677016125643675,0.2857142857142857
27,26,0,105.19030373565806,0.033346157031972246,0.4
25,27,0,52.15361924162119,0.410116318288409,0.15384615384615385
22,27,0,110.80162453682708,0.410116318288409,0.42857142857142855
28,27,0,91.3892772703669,0.06128422244537707,0.375
22,28,0,102.12247548899312,0.34883209584303193,0.25
28,17,0,149.85659811966906,0.34883209584303193,0.11764705882352941
28,14,0,149.21461054467824,0.34883209584303193,0.25
14,29,0,54.48853090330111,0.0,0.42857142857142855
29,28,0,125.70600622086441,0.34883209584303193,0.125
30,11,0,97.41663102366043,0.0,0.375
13,30,0,49.73932046178355,0.0,0.3076923076923077
30,29,0,50.695167422546305,0.0,0.3076923076923077
30,14,0,59.841457201508724,0.0,0.3076923076923077
29,31,0,54.45181356024793,0.0,0.2857142857142857
31,30,0,21.93171219946131,0.0,0.0
31,11,0,95.46203433826454,0.0,0.35294117647058826
31,32,0,57.584720195551874,0.0,0.15384615384615385
32,29,0,61.1310068623117,0.0,0.3076923076923077
32,33,0,48.83646178829912,0.5623351446188083,0.2857142857142857
31,33,0,81.54140052758476,0.5623351446188083,0.26666666666666666
11,34,0,101.31633629380802,0.410116318288409,0.35294117647058826
34,31,0,104.6900186264192,0.410116318288409,0.14285714285714285
34,33,0,67.4166151627327,0.1522188263303993,0.26666666666666666
35,34,0,36.345563690772494,0.38619532188540406,0.14285714285714285
11,35,0,82.365041127896,0.7963116401738131,0.11764705882352941
35,36,0,30.805843601498726,0.34575043130750843,0.46153846153846156
11,36,0,79.63039620647382,0.45056120886630463,0.125
9,38,0,92.11405973031478,0.0,0.2857142857142857
38,40,0,67.67569726275453,0.37677016125643675,0.3333333333333333
9,40,0,116.21101496846157,0.37677016125643675,0.2222222222222222
38,37,0,29.614185789921695,0.0,0.4
40,37,0,50.80354318352215,0.37677016125643675,0.42857142857142855
37,39,0,21.213203435596427,0.0,0.36363636363636365
40,39,0,35.510561809129406,0.37677016125643675,0.3076923076923077
40,41,0,15.132745950421556,0.12363226228175112,0.3076923076923077
9,41,0,116.10340218959993,0.5004024235381879,0.26666666666666666
39,42,0,22.80350850198276,0.5004024235381879,0.6
42,40,0,17.69180601295413,0.12363226228175112,0.46153846153846156
42,43,0,25.059928172283335,0.3482831341882293,0.14285714285714285
43,39,0,44.04543109109048,0.8486855577264172,0.0
45,36,0,51.0,0.07379104760986788,0.42857142857142855
11,45,0,108.78419002777932,0.37677016125643675,0.1111111111111111
45,9,0,120.93386622447825,0.37677016125643675,0.2222222222222222
45,41,0,26.1725046566048,0.12363226228175112,0.3076923076923077
36,46,0,57.48912940721924,0.04044489057789563,0.46153846153846156
46,45,0,45.254833995939045,0.033346157031972246,0.4
45,44,0,34.132096331752024,0.07379104760986788,0.2857142857142857
46,44,0,35.05709628591621,0.04044489057789563,0.15384615384615385
44,50,0,34.9857113690718,0.45056120886630463,0.46153846153846156
46,50,0,20.615528128088304,0.410116318288409,0.14285714285714285
48,49,0,14.560219778561036,0.410116318288409,0.5
48,50,0,29.0,0.0,0.3333333333333333
49,50,0,38.48376280978771,0.410116318288409,0.2857142857142857
43,49,0,97.6165969494942,0.4385692394380082,0.375
50,43,0,70.21395872616783,0.8486855577264172,0.25
43,44,0,39.319206502675,0.39812434886011255,0.4
48,47,0,26.1725046566048,0.410116318288409,0.5
50,47,0,39.11521443121589,0.410116318288409,0.2857142857142857
46,47,0,41.048751503547585,0.0,0.2857142857142857
47,51,0,31.016124838541646,0.410116318288409,0.2857142857142857
51,48,0,23.853720883753127,0.0,0.16666666666666666
49,51,0,24.020824298928627,0.410116318288409,0.2857142857142857
51,52,0,42.80186911806539,0.410116318288409,0.14285714285714285
52,47,0,27.16615541441225,0.0,0.14285714285714285
33,56,0,53.0,0.07417902367600449,0.42857142857142855
56,34,0,30.364452901377952,0.22639785000640378,0.15384615384615385
52,55,0,39.92492955535426,0.45744691019305217,0.46153846153846156
57,55,0,52.49761899362675,0.1806016518841378,0.26666666666666666
57,52,0,68.30812543175226,0.2768452583089144,0.25
58,33,0,69.8927750200262,0.1205729600816634,0.26666666666666666
32,58,0,49.8196748283246,0.6829081047004717,0.3076923076923077
28,59,0,98.48857801796105,0.027938065413404822,0.35294117647058826
29,59,0,96.38464608017192,0.37677016125643675,0.13333333333333333
59,32,0,76.24303246854758,0.37677016125643675,0.2857142857142857
58,59,0,39.20459156782532,0.30613794344403494,0.26666666666666666
59,60,0,108.37435120913067,0.07379104760986788,0.14285714285714285
60,28,0,63.694583757176716,0.1017291130232727,0.13333333333333333
61,60,0,34.132096331752024,0.07379104760986788,0.14285714285714285
61,59,0,107.93516572461452,0.0,0.125
61,62,0,22.847319317591726,0.37677016125643675,0.5
62,63,0,24.596747752497688,0.410116318288409,0.36363636363636365
