source,target,type,distance,Delta_Entropy,Sorenson_Similarity
20,18,0,27.294688127912362,0.28116757230940415,0.25
20,21,0,25.96150997149434,0.01023907585947359,0.13333333333333333
18,21,0,41.6293165929973,0.29140664816887774,0.4
21,22,0,13.892443989449804,0.0,0.2857142857142857
20,22,0,32.38826948140329,0.01023907585947359,0.26666666666666666
29,25,0,42.15447781671598,0.03593444396644896,0.4
29,30,0,29.017236257093817,0.11177393575250366,0.2857142857142857
25,30,0,19.72308292331602,0.14770837971895262,0.46153846153846156
31,30,0,32.55764119219941,0.24258597169364066,0.2857142857142857
31,25,0,24.596747752497688,0.09487759197468804,0.13333333333333333
103,90,0,27.80287754891569,0.11058640792478669,0.4
103,115,0,48.16637831516918,0.049452682450669805,0.25
115,90,0,33.421549934136806,0.061133725474116885,0.6153846153846154
114,90,0,34.23448553724738,0.061133725474116885,0.5
114,115,0,18.788294228055936,0.0,0.3076923076923077
103,117,0,56.0357029044876,0.08654219428867194,0.3333333333333333
118,103,0,46.52956049652737,0.10515705604548709,0.35294117647058826
118,117,0,25.0,0.01861486175681515,0.47058823529411764
122,127,0,16.278820596099706,0.04854258194154215,0.5
127,128,0,13.0,0.3191857228177215,0.4
128,122,0,24.041630560342615,0.36772830475926366,0.5333333333333333
131,127,0,23.194827009486403,0.0,0.375
131,122,0,19.209372712298546,0.04854258194154215,0.5
122,125,0,19.6468827043885,0.13667924457261527,0.5333333333333333
131,125,0,12.206555615733702,0.08813666263107311,0.4
97,96,0,22.80350850198276,0.07914499019134985,0.4
97,133,0,25.612496949731394,0.48632709867271123,0.26666666666666666
96,133,0,26.68332812825267,0.4071821084813614,0.3333333333333333
132,98,0,35.35533905932738,0.1865591530591355,0.26666666666666666
133,98,0,50.80354318352215,0.2499267309416925,0.10526315789473684
133,132,0,29.68164415931166,0.436485884000828,0.14285714285714285
97,132,0,9.848857801796104,0.04984121467188324,0.5454545454545454
138,122,0,34.828149534535996,0.44190732843526814,0.47058823529411764
128,138,0,29.274562336608895,0.07417902367600449,0.375
129,128,0,14.317821063276353,0.18595295942850815,0.5714285714285714
129,138,0,24.698178070456937,0.11177393575250366,0.375
130,129,0,10.0,0.14770837971895262,0.5333333333333333
138,130,0,21.213203435596427,0.03593444396644896,0.35294117647058826
130,137,0,23.08679276123039,0.35743030252727703,0.375
137,138,0,15.264337522473747,0.393364746493726,0.23529411764705882
138,139,0,36.05551275463989,0.03593444396644896,0.35294117647058826
137,139,0,36.069377593742864,0.35743030252727703,0.375
124,123,0,9.055385138137417,0.07079126533141555,0.5
123,139,0,35.4682957019364,0.41313467612209454,0.26666666666666666
124,139,0,40.496913462633174,0.4839259414535101,0.35294117647058826
134,101,0,42.5205832509386,0.0,0.3
141,134,0,34.0,0.3003741392442031,0.23529411764705882
101,141,0,16.1245154965971,0.3003741392442031,0.47058823529411764
98,142,0,41.10960958218893,0.003222670748569856,0.10526315789473684
132,142,0,27.202941017470888,0.18333648231056565,0.42857142857142855
131,140,0,20.024984394500787,0.08813666263107311,0.4
142,140,0,28.284271247461902,0.18382432263270765,0.125
142,131,0,31.38470965295043,0.27196098526378076,0.23529411764705882
142,125,0,32.802438933713454,0.18382432263270765,0.25
142,97,0,33.24154027718932,0.2331776969824489,0.4
96,143,0,28.0178514522438,0.11958988076924548,0.25
97,143,0,29.614185789921695,0.04044489057789563,0.46153846153846156
126,140,0,19.209372712298546,0.2692936398962039,0.4
126,143,0,29.206163733020468,0.18815327029684825,0.13333333333333333
140,143,0,34.785054261852174,0.45744691019305217,0.2857142857142857
143,142,0,40.718546143004666,0.2736225875603445,0.375
141,144,0,20.615528128088304,0.18595295942850815,0.5714285714285714
101,144,0,22.47220505424423,0.48632709867271123,0.35294117647058826
141,126,0,14.422205101855956,0.038244579709555526,0.5333333333333333
144,126,0,22.825424421026653,0.14770837971895262,0.4
143,144,0,12.165525060596439,0.04044489057789563,0.14285714285714285
144,96,0,37.69615364994153,0.07914499019134985,0.25
96,101,0,56.32051136131489,0.4071821084813614,0.21052631578947367
146,145,0,22.80350850198276,0.34883209584303193,0.47058823529411764
147,146,0,16.492422502470642,0.0,0.4
147,145,0,34.058772731852805,0.34883209584303193,0.4444444444444444
148,147,0,16.0312195418814,0.45056120886630463,0.5333333333333333
149,148,0,30.14962686336267,0.07379104760986788,0.375
149,147,0,34.66987164671943,0.37677016125643675,0.35294117647058826
145,149,0,41.10960958218893,0.027938065413404822,0.42105263157894735
148,150,0,38.01315561749642,0.34575043130750843,0.5333333333333333
149,150,0,33.61547262794322,0.4195414789173763,0.47058823529411764
154,153,0,18.35755975068582,0.21734794656806522,0.47058823529411764
155,154,0,13.92838827718412,0.01023907585947359,0.4
153,155,0,24.596747752497688,0.20710887070859163,0.5
156,154,0,36.05551275463989,0.01023907585947359,0.47058823529411764
156,155,0,35.6931365951495,0.0,0.5
156,96,0,92.0,0.1634409815022908,0.2222222222222222
157,156,0,29.5296461204668,0.01023907585947359,0.47058823529411764
157,96,0,82.21921916437786,0.15320190564281722,0.11764705882352941
133,157,0,84.0,0.25398020283854417,0.23529411764705882
183,177,0,24.041630560342615,0.07474973482350689,0.375
183,185,0,27.586228448267445,0.018135260719561952,0.2222222222222222
185,177,0,26.1725046566048,0.056614474103944934,0.4444444444444444
177,184,0,18.384776310850235,0.09436981561403313,0.4
184,185,0,20.615528128088304,0.03775534151008819,0.23529411764705882
185,186,0,27.294688127912362,0.04945268245066958,0.47058823529411764
186,184,0,20.248456731316587,0.08720802396075777,0.2857142857142857
117,116,0,64.40496875241847,0.28116757230940415,0.3333333333333333
116,187,0,46.87216658103186,0.05663301226513251,0.25
117,187,0,29.614185789921695,0.33780058457453666,0.25
191,192,0,19.849433241279208,0.28116757230940415,0.5
191,193,0,16.0,0.10675152438788826,0.375
192,193,0,13.038404810405298,0.17441604792151588,0.42857142857142855
210,209,0,16.0,0.0,0.5714285714285714
211,210,0,18.384776310850235,0.0,0.3333333333333333
209,211,0,28.600699292150182,0.0,0.4444444444444444
211,212,0,11.045361017187261,0.37677016125643675,0.4
212,213,0,13.0,0.37677016125643675,0.4
