id,lym,epi,fib,inf,x,y,gt,Cell_density,Node_Entropy
0,0.0,1.0,0.0,0.0,6,58,epithelial,83.96923844530549,0.0
1,0.0,1.0,0.0,0.0,53,39,epithelial,59.34011893345063,0.0
2,0.0,1.0,0.0,0.0,98,36,epithelial,59.18929107829285,0.0
3,0.0,1.0,0.0,0.0,125,42,epithelial,103.53134414422804,0.0
4,0.0,1.0,0.0,0.0,34,119,epithelial,87.88871772901068,0.0
5,0.0,1.0,0.0,0.0,35,157,epithelial,66.19665916577108,0.0
6,0.0,1.0,0.0,0.0,11,192,epithelial,89.74840588693537,0.0
7,1.0,0.0,0.0,0.0,57,266,epithelial,80.09017294943828,0.0
8,1.0,0.0,0.0,0.0,235,161,epithelial,107.68253800530341,0.0
9,1.0,0.0,0.0,0.0,202,103,epithelial,99.78919897868184,0.0
10,1.0,0.0,0.0,0.0,422,211,epithelial,143.77272992329813,0.0
11,1.0,0.0,0.0,0.0,587,200,epithelial,150.765417687195,0.0
12,1.0,0.0,0.0,0.0,608,91,epithelial,99.20299356204045,0.0
13,1.0,0.0,0.0,0.0,580,272,epithelial,107.39135426842287,0.0
14,1.0,0.0,0.0,0.0,559,328,epithelial,60.01717921277189,0.0
15,1.0,0.0,0.0,0.0,538,359,epithelial,57.67793798336049,0.0
16,0.0,0.0,0.0,1.0,362,292,epithelial,71.77528956353495,0.0
17,1.0,0.0,0.0,0.0,288,371,epithelial,22.56645865638631,0.0
18,1.0,0.0,0.0,0.0,311,339,epithelial,34.976895944313156,0.0
19,1.0,0.0,0.0,0.0,385,388,epithelial,25.184239566897844,0.0
20,1.0,0.0,0.0,0.0,113,358,epithelial,83.2244743914564,0.0
21,0.0,1.0,0.0,0.0,68,232,epithelial,61.31213091364897,0.0
22,0.0,1.0,0.0,0.0,37,318,epithelial,93.42006407717943,0.0
23,0.0,1.0,0.0,0.0,59,374,epithelial,62.59956354028965,0.0
24,0.0,1.0,0.0,0.0,112,395,epithelial,54.36423893910463,0.0
25,0.0,1.0,0.0,0.0,192,330,epithelial,70.61761112050544,0.0
26,0.0,1.0,0.0,0.0,122,211,epithelial,105.57093947995185,0.0
27,0.0,1.0,0.0,0.0,161,233,epithelial,90.20729331047983,0.0
28,0.0,1.0,0.0,0.0,212,257,epithelial,56.05400279687241,0.0
