id,lym,epi,fib,inf,x,y,gt,Cell_density,Node_Entropy
0,0.0,1.0,0.0,0.0,41,37,epithelial,95.35939625006704,0.0
1,0.0,1.0,0.0,0.0,34,129,epithelial,123.81146283528653,0.0
2,1.0,0.0,0.0,0.0,70,86,epithelial,72.95625535676652,0.0
3,1.0,0.0,0.0,0.0,120,77,epithelial,70.6029328327819,0.0
4,0.0,1.0,0.0,0.0,165,101,epithelial,57.293757783848925,0.0
5,0.0,1.0,0.0,0.0,150,150,epithelial,69.32610465591809,0.0
6,0.0,1.0,0.0,0.0,80,184,epithelial,82.51611571509564,0.0
7,0.0,1.0,0.0,0.0,45,236,epithelial,103.43094295526646,0.0
8,0.0,1.0,0.0,0.0,120,255,epithelial,69.57372098309452,0.0
9,0.0,1.0,0.0,0.0,152,237,epithelial,56.08226500021823,0.0
10,0.0,1.0,0.0,0.0,176,183,epithelial,69.39123772260264,0.0
11,0.0,1.0,0.0,0.0,213,142,epithelial,64.30918361370883,0.0
12,0.0,1.0,0.0,0.0,200,80,epithelial,47.34198689630682,0.0
13,0.0,1.0,0.0,0.0,226,80,epithelial,59.53891029612557,0.0
14,0.0,1.0,0.0,0.0,184,23,epithelial,114.19300105203534,0.0
15,0.0,1.0,0.0,0.0,278,34,epithelial,129.8225420196288,0.0
16,0.0,1.0,0.0,0.0,270,132,epithelial,82.25456086335674,0.0
17,0.0,1.0,0.0,0.0,277,196,epithelial,82.33735855412681,0.0
18,0.0,1.0,0.0,0.0,326,195,epithelial,59.56203359003831,0.0
19,0.0,1.0,0.0,0.0,205,238,epithelial,60.64969158602052,0.0
20,0.0,1.0,0.0,0.0,156,279,epithelial,55.808581918546906,0.0
21,0.0,1.0,0.0,0.0,51,318,epithelial,95.144284959601,0.0
22,0.0,1.0,0.0,0.0,143,337,epithelial,107.411608572424,0.0
23,0.0,1.0,0.0,0.0,226,273,epithelial,84.15848460616964,0.0
24,0.0,1.0,0.0,0.0,300,296,epithelial,95.5619973848921,0.0
25,1.0,0.0,0.0,0.0,188,386,epithelial,129.74940366052854,0.0
26,1.0,0.0,0.0,0.0,248,415,epithelial,130.44814064822756,0.0
27,0.0,1.0,0.0,0.0,322,379,epithelial,132.14013087065658,0.0
28,0.0,1.0,0.0,0.0,356,282,epithelial,82.60101526895565,0.0
29,0.0,1.0,0.0,0.0,349,234,epithelial,57.073464437346686,0.0
