id,lym,epi,fib,inf,x,y,gt,Cell_density,Node_Entropy
0,0.0,0.0,1.0,0.0,42,116,fibroblast and endothelial,112.057961386236,0.0
1,0.0,0.0,1.0,0.0,36,58,fibroblast and endothelial,113.65864448992144,0.0
2,0.0,0.0,1.0,0.0,16,188,fibroblast and endothelial,100.09268614471847,0.0
3,0.0,0.0,1.0,0.0,6,225,fibroblast and endothelial,112.90676292853288,0.0
4,0.0,0.0,1.0,0.0,157,234,fibroblast and endothelial,128.27417056734873,0.0
5,0.0,0.0,1.0,0.0,173,211,fibroblast and endothelial,97.57787651535287,0.0
6,0.0,0.0,1.0,0.0,180,116,fibroblast and endothelial,101.79902937508659,0.0
7,0.0,0.0,1.0,0.0,192,19,fibroblast and endothelial,157.10574001964042,0.3250829733914482
8,0.0,0.0,1.0,0.0,227,144,fibroblast and endothelial,67.75136162083287,0.0
9,0.0,0.0,1.0,0.0,253,140,fibroblast and endothelial,53.494392130513404,0.0
10,0.0,0.0,1.0,0.0,323,71,fibroblast and endothelial,52.25359082054534,0.5004024235381879
11,0.0,0.0,1.0,0.0,324,90,fibroblast and endothelial,35.89547106402533,0.7356219397587946
12,0.0,0.0,1.0,0.0,328,127,fibroblast and endothelial,47.34476000025557,0.37677016125643675
13,0.0,0.0,1.0,0.0,294,173,fibroblast and endothelial,51.69634527458709,0.0
14,0.0,0.0,1.0,0.0,285,182,fibroblast and endothelial,63.38952637287508,0.0
15,0.0,0.0,1.0,0.0,5,313,fibroblast and endothelial,109.86574288311459,0.0
16,0.0,0.0,1.0,0.0,218,294,fibroblast and endothelial,59.67918648317836,0.5623351446188083
17,0.0,0.0,1.0,0.0,258,267,fibroblast and endothelial,60.81414973320491,0.5982695885852573
18,0.0,0.0,1.0,0.0,251,328,fibroblast and endothelial,25.781461046008893,0.37677016125643675
19,0.0,0.0,1.0,0.0,343,214,fibroblast and endothelial,42.468052541900434,0.5982695885852573
20,0.0,0.0,1.0,0.0,316,229,fibroblast and endothelial,42.80018595970389,0.5982695885852573
21,0.0,0.0,1.0,0.0,293,229,fibroblast and endothelial,45.659402225831045,0.5004024235381879
22,0.0,0.0,0.0,1.0,492,36,inflammatory,43.17360919956953,0.6615632381579821
23,0.0,0.0,1.0,0.0,466,149,fibroblast and endothelial,29.36512025584558,0.0
24,0.0,0.0,1.0,0.0,486,119,fibroblast and endothelial,35.39874342658587,0.0
25,0.0,0.0,1.0,0.0,468,167,fibroblast and endothelial,66.46499888563805,0.6615632381579821
26,0.0,0.0,1.0,0.0,466,288,fibroblast and endothelial,30.09362576119669,0.5982695885852573
27,0.0,0.0,1.0,0.0,478,300,fibroblast and endothelial,34.295966474564466,0.6365141682948128
28,0.0,0.0,1.0,0.0,523,286,fibroblast and endothelial,44.97410357804238,0.410116318288409
29,0.0,0.0,1.0,0.0,502,327,fibroblast and endothelial,51.005994774968094,0.37677016125643675
30,0.0,0.0,1.0,0.0,419,322,fibroblast and endothelial,42.201133737036216,0.37677016125643675
31,0.0,0.0,1.0,0.0,541,250,fibroblast and endothelial,79.64909560654685,0.410116318288409
32,0.0,0.0,0.0,1.0,252,306,inflammatory,22.90190022842763,0.6365141682948128
33,0.0,0.0,0.0,1.0,263,294,inflammatory,28.69364420664288,0.6931471805599453
34,0.0,0.0,0.0,1.0,299,289,inflammatory,43.54995681087063,0.6931471805599453
35,0.0,0.0,0.0,1.0,482,269,inflammatory,48.37283290645218,0.5623351446188083
36,0.0,0.0,1.0,0.0,464,112,fibroblast and endothelial,27.524281689337126,0.0
37,0.0,0.0,1.0,0.0,442,110,fibroblast and endothelial,25.99580627899487,0.0
38,0.0,0.0,1.0,0.0,367,94,fibroblast and endothelial,35.242266870096124,1.0042424730540764
39,0.0,0.0,1.0,0.0,396,167,fibroblast and endothelial,48.7102127811391,0.9743147528693494
40,0.0,0.0,1.0,0.0,429,168,fibroblast and endothelial,46.36790217533236,0.9002560512685369
41,0.0,0.0,1.0,0.0,382,66,fibroblast and endothelial,47.799805234101875,0.6615632381579821
42,0.0,0.0,1.0,0.0,426,96,fibroblast and endothelial,33.63882805602932,0.5982695885852573
