id,lym,epi,fib,inf,x,y,gt,Cell_density,Node_Entropy
0,0.0,0.0,1.0,0.0,1898,51,fibroblast and endothelial,40.02611006932385,0.6931471805599453
1,0.0,0.0,1.0,0.0,1973,40,fibroblast and endothelial,30.631411582030637,0.0
2,0.0,0.0,1.0,0.0,1977,86,fibroblast and endothelial,31.895996930105206,0.6615632381579821
3,0.0,1.0,0.0,0.0,1789,49,epithelial,20.481667467710167,0.0
4,0.0,1.0,0.0,0.0,1821,70,epithelial,21.430150015590915,0.0
5,0.0,1.0,0.0,0.0,1837,59,epithelial,20.59389777465589,0.0
6,0.0,1.0,0.0,0.0,1803,33,epithelial,20.654248609673846,0.0
7,0.0,1.0,0.0,0.0,1831,102,epithelial,41.796873803538546,0.0
8,0.0,1.0,0.0,0.0,1857,94,epithelial,24.89951626340238,0.0
9,0.0,1.0,0.0,0.0,1863,143,epithelial,35.67066578027408,0.0
10,0.0,1.0,0.0,0.0,1850,184,epithelial,41.50742122628104,0.0
11,0.0,1.0,0.0,0.0,1823,173,epithelial,36.94270420666121,0.0
12,0.0,1.0,0.0,0.0,1885,168,epithelial,50.32824237594248,0.0
13,0.0,1.0,0.0,0.0,1840,278,epithelial,45.8264503679674,0.0
14,0.0,1.0,0.0,0.0,1935,232,epithelial,37.58380510599669,0.0
15,0.0,1.0,0.0,0.0,1742,162,epithelial,41.376507414981575,0.0
16,0.0,1.0,0.0,0.0,1871,74,epithelial,23.566363990048462,0.410116318288409
17,0.0,1.0,0.0,0.0,1875,51,epithelial,29.548671075724442,0.5982695885852573
18,0.0,1.0,0.0,0.0,1787,29,epithelial,21.902413353479997,0.0
19,0.0,1.0,0.0,0.0,1974,170,epithelial,27.998023391903136,0.0
20,0.0,1.0,0.0,0.0,1955,176,epithelial,40.60159292192661,0.0
21,0.0,1.0,0.0,0.0,1979,147,epithelial,19.21423178143499,0.0
22,0.0,1.0,0.0,0.0,1821,24,epithelial,31.13888698521356,0.45056120886630463
23,0.0,1.0,0.0,0.0,1903,110,epithelial,26.190874057380864,0.0
24,0.0,1.0,0.0,0.0,1951,143,epithelial,34.013139737016964,0.0
25,0.0,1.0,0.0,0.0,1674,84,epithelial,49.18548748975716,0.0
26,0.0,1.0,0.0,0.0,1693,257,epithelial,69.58133806020217,0.0
27,0.0,1.0,0.0,0.0,1755,311,epithelial,64.92934316215545,0.0
28,0.0,1.0,0.0,0.0,1836,330,epithelial,41.22157747447812,0.0
29,0.0,1.0,0.0,0.0,1947,321,epithelial,45.3784526273459,0.0
30,0.0,1.0,0.0,0.0,1960,271,epithelial,38.78564568013447,0.0
31,0.0,1.0,0.0,0.0,1669,354,epithelial,84.43343207184785,0.0
32,0.0,0.0,0.0,1.0,1684,560,lymphocyte,48.998316771431085,0.45056120886630463
33,0.0,0.0,0.0,1.0,1724,629,epithelial,65.54512956829748,0.37677016125643675
34,0.0,0.0,0.0,1.0,1755,613,epithelial,49.175679795325294,0.0
35,0.0,0.0,0.0,1.0,1784,599,epithelial,50.92325858762695,0.0
